otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu47	Jynx torquilla	eurwry	Jynx_torquilla	467846	Jynx torquilla
otu42	Picumnus innominatus	spepic1	Picumnus_innominatus	802075	Picumnus innominatus
otu41	Picumnus nebulosus	motpic1	Picumnus_nebulosus	130075	Picumnus nebulosus
otu37	Picumnus exilis	gospic1	Picumnus_exilis	130072	Picumnus exilis
otu38	Picumnus aurifrons	babpic1	Picumnus_aurifrons	706454	Picumnus aurifrons
otu40	Picumnus spilogaster	whbpic2	Picumnus_spilogaster	130074	Picumnus spilogaster
otu39	Picumnus cirratus	whbpic1	Picumnus_cirratus	839547	Picumnus cirratus
otu46	Verreauxia africana	afrpic1	Sasia_africana	155286	Sasia africana
otu43	Sasia ochracea	whbpic3	Sasia_ochracea_1	678453	Sasia ochracea
otu44	Sasia ochracea	whbpic3	Sasia_ochracea_2	678453	Sasia ochracea
otu45	Sasia abnormis	rufpic1	Sasia_abnormis	149822	Sasia abnormis
otu36	Nesoctites micromegas	antpic1	Nesoctites_micromegas	130077	Nesoctites micromegas
otu35	Chloropicus goertae	grywoo1	Dendropicos_goertae	704540	Dendropicos goertae
otu31	Dryobates kirkii	rerwoo1	Veniliornis_kirkii	876870	Veniliornis kirkii
otu30	Dryobates fumigatus	smbwoo1	Veniliornis_fumigatus	876880	Veniliornis fumigatus
otu32	Dryobates pubescens	dowwoo	Picoides_pubescens	873958	Picoides pubescens
otu33	Dendrocopos hyperythrus	rubwoo1	Dendrocopos_hyperythrus	704539	Dendrocopos hyperythrus
otu34	Dendrocopos major	grswoo	Dendrocopos_major	348848	Dendrocopos major
otu29	Sphyrapicus nuchalis	rensap	Sphyrapicus_nuchalis	90562	Sphyrapicus nuchalis
otu28	Melanerpes aurifrons	gofwoo	Melanerpes_aurifrons	425443	Melanerpes aurifrons
otu27	Melanerpes striatus	hiswoo1	Melanerpes_striatus	122919	Melanerpes striatus
otu21	Reinwardtipicus validus	orbwoo1	Reinwardtipicus_validus	1025755	Reinwardtipicus validus
otu22	Chrysocolaptes lucidus	busfla1	Chrysocolaptes_lucidus	724186	Chrysocolaptes lucidus
otu23	Campephilus rubricollis	renwoo1	Campephilus_rubricollis	704536	Campephilus rubricollis
otu24	Campephilus guatemalensis	pabwoo1	Campephilus_guatemalensis	704538	Campephilus guatemalensis
otu26	Blythipicus rubiginosus	marwoo1	Blythipicus_rubiginosus	77828	Blythipicus rubiginosus
otu25	Blythipicus pyrrhotis	baywoo1	Blythipicus_pyrrhotis	534436	Blythipicus pyrrhotis
otu5	Colaptes punctigula	spbwoo1	Colaptes_punctigula	923815	Colaptes punctigula
otu6	Colaptes rubiginosus	goowoo1	Piculus_rubiginosus	3600178	Colaptes rubiginosus
otu7	Colaptes melanochloros	grbwoo3	Colaptes_melanochloros	499950	Colaptes melanochloros
otu8	Colaptes auratus	norfli	Colaptes_auratus	733990	Colaptes auratus
otu9	Piculus chrysochloros	gogwoo1	Piculus_chrysochloros	149826	Piculus chrysochloros
otu10	Celeus loricatus	cinwoo1	Celeus_loricatus	704541	Celeus loricatus
otu11	Celeus flavescens	blcwoo4	Celeus_flavescens	704537	Celeus flavescens
otu1	Dryocopus lineatus	linwoo1	Dryocopus_lineatus	290738	Dryocopus lineatus
otu2	Dryocopus pileatus	pilwoo	Dryocopus_pileatus	733984	Dryocopus pileatus
otu3	Dryocopus martius	blawoo1	Dryocopus_martius	459335	Dryocopus martius
otu4	Mulleripicus funebris	soowoo1	Mulleripicus_funebris	149816	Mulleripicus funebris
otu14	Chrysophlegma mentale	chtwoo1	Picus_mentalis	738744	Picus mentalis
otu13	Picus viridis	eugwoo2	Picus_viridis	1010553	Picus viridis
otu12	Picus canus	gyfwoo1	Picus_canus	226445	Picus canus
otu15	Meiglyptes tristis	burwoo1	Meiglyptes_tristis	726782	Meiglyptes tristis
otu16	Micropternus brachyurus	rufwoo2	Celeus_brachyurus	1076469	Celeus brachyurus
otu17	Dinopium shorii	himfla1	Dinopium_shorii	704547	Dinopium shorii
otu20	Geocolaptes olivaceus	growoo1	Geocolaptes_olivaceus	724169	Geocolaptes olivaceus
otu19	Campethera cailliautii	grbwoo2	Campethera_cailliautii	724180	Campethera cailliautii
otu18	Campethera nivosa	buswoo1	Campethera_nivosa	755098	Campethera nivosa
otu48	Indicator exilis	leahon2	Indicator_exilis	130073	Indicator exilis
otu49	Pteroglossus bailloni	saftou2	Pteroglossus_bailloni	130076	Pteroglossus bailloni
otu50	no_match	no_match	Megalaima_franklinii	738749	Megalaima franklinii
