otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu190	not_a_bird	not_a_bird	Gephyrosaurus_bridensis	4119560	Gephyrosaurus bridensis
otu191	not_a_bird	not_a_bird	Kallimodon_pulchellus	None	None
otu192	not_a_bird	not_a_bird	Sphenodon_punctatus	35890	Sphenodon punctatus
otu185	not_a_bird	not_a_bird	Saltuarius_cornutus	641178	Saltuarius cornutus
otu186	not_a_bird	not_a_bird	Lialis_burtonis	24142	Lialis burtonis
otu187	not_a_bird	not_a_bird	Delma_borea	261929	Delma borea
otu188	not_a_bird	not_a_bird	Strophurus_ciliaris	432768	Strophurus ciliaris
otu189	not_a_bird	not_a_bird	Rhacodactylus_auriculatus	657706	Rhacodactylus auriculatus
otu184	not_a_bird	not_a_bird	Teratoscincus	843711	Teratoscincus
otu183	not_a_bird	not_a_bird	Gonatodes_albogularis	723088	Gonatodes albogularis
otu182	not_a_bird	not_a_bird	Phelsuma_lineata	730089	Phelsuma lineata
otu181	not_a_bird	not_a_bird	Gekko_gecko	953907	Gekko gecko
otu180	not_a_bird	not_a_bird	Aeluroscalobates_felinus	4946128	Aeluroscalabotes felinus
otu179	not_a_bird	not_a_bird	Eublepharis_macularius	662992	Eublepharis macularius
otu178	not_a_bird	not_a_bird	Coleonyx_variegatus	677271	Coleonyx variegatus
otu177	not_a_bird	not_a_bird	Anelytropsis_papillosus	491018	Anelytropsis papillosus
otu176	not_a_bird	not_a_bird	Dibamus_novaeguineae	130803	Dibamus novaeguineae
otu86	not_a_bird	not_a_bird	Liotyphlops_albirostris	141673	Liotyphlops albirostris
otu87	not_a_bird	not_a_bird	Typhlophis_squamosus	233687	Typhlophis squamosus
otu40	not_a_bird	not_a_bird	Trachyboa_boulengeri	886676	Trachyboa boulengeri
otu41	not_a_bird	not_a_bird	Tropidophis_haetianus	619654	Tropidophis haetianus
otu37	not_a_bird	not_a_bird	Haasiophis_terrasanctus	4125764	Haasiophis terrasanctus
otu38	not_a_bird	not_a_bird	Pachyrhachis_problematicus	4946043	Pachyrhachis problematicus
otu39	not_a_bird	not_a_bird	Eupodophis_descouensis	None	None
otu42	not_a_bird	not_a_bird	Anilius_scytale	496074	Anilius scytale
otu45	not_a_bird	not_a_bird	Cylindrophis_rufus	642569	Cylindrophis ruffus
otu44	not_a_bird	not_a_bird	Uropeltis_melanogaster	408639	Uropeltis melanogaster
otu43	not_a_bird	not_a_bird	Anomochilus_leonardi	431364	Anomochilus leonardi
otu47	not_a_bird	not_a_bird	Python_molurus	737826	Python molurus
otu48	not_a_bird	not_a_bird	Aspidites_melanocephalus	194330	Aspidites melanocephalus
otu46	not_a_bird	not_a_bird	Loxocemus_bicolor	840470	Loxocemus bicolor
otu49	not_a_bird	not_a_bird	Xenopeltis_unicolor	323406	Xenopeltis unicolor
otu75	not_a_bird	not_a_bird	Calabaria_reinhardtii	707264	Calabaria reinhardtii
otu76	not_a_bird	not_a_bird	Eryx_colubrinus	1095908	Eryx colubrinus
otu77	not_a_bird	not_a_bird	Epicrates_striatus	606172	Chilabothrus striatus
otu78	not_a_bird	not_a_bird	Boa_constrictor	764377	Boa constrictor
otu81	not_a_bird	not_a_bird	Ungaliophis_continentalis	496078	Ungaliophis continentalis
otu80	not_a_bird	not_a_bird	Exiliboa_placata	323411	Exiliboa placata
otu79	not_a_bird	not_a_bird	Lichanura_trivirgata	1072301	Lichanura trivirgata
otu83	not_a_bird	not_a_bird	Casarea_dussumieri	1021984	Casarea dussumieri
otu82	not_a_bird	not_a_bird	Xenophidion_acanthognathus	4120218	Xenophidion acanthognathus
otu51	not_a_bird	not_a_bird	Xenodermus_javanicus	195297	Xenodermus javanicus
otu52	not_a_bird	not_a_bird	Pareas_hamptoni	215728	Pareas hamptoni
otu69	not_a_bird	not_a_bird	Causus	498988	Causus
otu70	not_a_bird	not_a_bird	Daboia_russelli	78566	Daboia russelii
otu74	not_a_bird	not_a_bird	Azemiops_feae	705289	Azemiops feae
otu71	not_a_bird	not_a_bird	Agkistrodon_contortrix	27080	Agkistrodon contortrix
otu73	not_a_bird	not_a_bird	Lachesis_muta	755889	Lachesis muta
