otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl1393201	Acanthisitta chloris	riflem1	Acanthisitta_chloris	1085740	Acanthisitta chloris
Tl1393212	Sapayoa aenigma	sapayo1	Sapayoa_aenigma	395861	Sapayoa aenigma
Tl1393188	Psarisomus dalhousiae	lotbro1	Psarisomus_dalhousiae	895684	Psarisomus dalhousiae
Tl1393196	Philepitta castanea	velasi1	Philepitta_castanea	839554	Philepitta castanea
Tl1393206	Smithornis rufolateralis	rusbro1	Smithornis_rufolateralis	592204	Smithornis rufolateralis
Tl1393177	Calyptomena viridis	grebro1	Calyptomena_viridis	26175	Calyptomena viridis
Tl1393194	no_match	no_match	Pitta	44875	Pitta
Tl1393217	no_match	no_match	Conopophaga	683063	Conopophaga
Tl1393192	no_match	no_match	Thamnophilus	799167	Thamnophilus (genus in Deuterostomia)
Tl1393214	no_match	no_match	Furnarius	390840	Furnarius
Tl1393185	Campylorhamphus trochilirostris	rebscy1	Campylorhamphus_trochilirostris	231529	Campylorhamphus trochilirostris
Tl1393187	no_match	no_match	Formicarius	799161	Formicarius
Tl1393182	no_match	no_match	Scytalopus	44860	Scytalopus
Tl1393190	no_match	no_match	Tityra	857134	Tityra
Tl1393183	no_match	no_match	Mionectes	683046	Mionectes (genus in Deuterostomia)
Tl1393174	no_match	no_match	Tyrannus	463185	Tyrannus (genus in phylum Opisthokonta)
Tl1393204	no_match	no_match	Pipra	872124	Pipra
Tl1393193	no_match	no_match	Rupicola	275660	Rupicola (genus in Deuterostomia)
Tl1393166	no_match	no_match	Malurus	901831	Malurus
Tl1393203	no_match	no_match	Meliphagidae	1092345	Meliphagidae
Tl1393178	no_match	no_match	Pomatostomus	565810	Pomatostomus
Tl1393172	no_match	no_match	Orthonyx	488741	Orthonyx
Tl1393207	no_match	no_match	Callaeas	635219	Callaeas
Tl1393209	Chaetops frenatus	rufroc1	Chaetops_frenatus	360543	Chaetops frenatus
Tl1393213	Picathartes gymnocephalus	whnroc1	Picathartes_gymnocephalus	699623	Picathartes gymnocephalus
Tl1393198	no_match	no_match	Troglodytes	965451	Troglodytes
Tl1393191	no_match	no_match	Sitta	603922	Sitta
Tl1393184	no_match	no_match	Mimus	817638	Mimus (genus in Deuterostomia)
Tl1393195	Sturnus vulgaris	eursta	Sturnus_vulgaris	565813	Sturnus vulgaris
Tl1393170	Cinclus cinclus	whtdip1	Cinclus_cinclus	496009	Cinclus cinclus
Tl1393215	no_match	no_match	Prunella	699626	Prunella (genus in phylum Opisthokonta)
Tl1393165	Passer montanus	eutspa	Passer_montanus	44870	Passer montanus
Tl1393197	no_match	no_match	Parula	956243	Parula
Tl1393176	no_match	no_match	Ploceus	370815	Ploceus
Tl1393171	no_match	no_match	Dicaeum	420993	Dicaeum
Tl1393211	Bombycilla garrulus	bohwax	Bombycilla_garrulus	613881	Bombycilla garrulus
Tl1393216	no_match	no_match	Parus	515141	Parus
Tl1393180	no_match	no_match	Hirundo	897677	Hirundo (genus in Deuterostomia)
Tl1393200	no_match	no_match	Zosterops	131988	Zosterops
Tl1393189	no_match	no_match	Sylvia	463177	Sylvia (genus in Deuterostomia)
Tl1393199	no_match	no_match	Aegithalos	467866	Aegithalos
Tl1393163	Alauda arvensis	skylar	Alauda_arvensis	312548	Alauda arvensis
Tl1393181	no_match	no_match	Petroicidae	659	Petroicidae
Tl1393175	Gymnorhina tibicen	ausmag2	Gymnorhina_tibicen	464854	Gymnorhina tibicen
Tl1393205	no_match	no_match	Batis	310378	Batis (genus in phylum Opisthokonta)
Tl1393202	no_match	no_match	Oriolus	631323	Oriolus
Tl1393179	no_match	no_match	Vireo	604021	Vireo
Tl1393167	no_match	no_match	Dicrurus	72474	Dicrurus
Tl1393169	Corvus corone	carcro1	Corvus_corone	711844	Corvus corone
Tl1393208	no_match	no_match	Lanius	551816	Lanius
Tl1393164	Corcorax melanorhamphos	whwcho1	Corcorax_melanorhamphos	1058864	Corcorax melanorhamphos
Tl1393173	no_match	no_match	Coracina	808266	Coracina
Tl1393168	no_match	no_match	Climacteris	531218	Climacteris
Tl1393186	Ptilonorhynchus violaceus	satbow1	Ptilonorhynchus_violaceus	187409	Ptilonorhynchus violaceus
Tl1393210	Menura novaehollandiae	suplyr1	Menura_novaehollandiae	531206	Menura novaehollandiae
