otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl242290	Alectura lathami	ausbrt1	Alectura_lathami	570956	Alectura lathami
Tl242294	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
Tl242287	Anseranas semipalmata	maggoo1	Anseranas_semipalmata	714464	Anseranas semipalmata
Tl242288	no_match	no_match	Aythya_sp.	693334	Aythya
Tl242286	Arenaria interpres	rudtur	Arenaria_interpres	821753	Arenaria interpres
Tl242285	no_match	no_match	Haematopus_sp.	193407	Haematopus
Tl242281	Eudyptula minor	litpen1	Eudyptula_minor	613299	Eudyptula minor
Tl242279	no_match	no_match	Gavia_sp.	803675	Gavia
Tl242283	Eudromia elegans	elctin1	Eudromia_elegans	292461	Eudromia elegans
Tl242295	no_match	no_match	Crypturellus_sp.	870604	Crypturellus
Tl242289	no_match	no_match	Tinamus_sp.	402450	Tinamus
Tl242280	no_match	no_match	Anomalopteryx_didiformis	816665	Anomalopteryx didiformis
Tl242276	no_match	no_match	Emeus_crassus	576651	Emeus crassus
Tl242293	no_match	no_match	Dinornis_sp.	816655	Dinornis
Tl242291	Apteryx owenii	liskiw1	Apteryx_owenii	241844	Apteryx owenii
Tl242292	Apteryx haastii	grskiw1	Apteryx_haastii	241836	Apteryx haastii
Tl242298	Apteryx australis	sobkiw1	Apteryx_australis	241834	Apteryx australis
Tl242300	Dromaius novaehollandiae	emu1	Dromaius_novaehollandiae	829513	Dromaius novaehollandiae
Tl242277	Casuarius casuarius	soucas1	Casuarius_casuarius	589152	Casuarius casuarius
Tl242278	Rhea americana	grerhe1	Rhea_americana	857864	Rhea americana
Tl242296	Rhea pennata	lesrhe2	Pterocnemia_pennata	857860	Pterocnemia pennata
Tl242284	Struthio camelus	ostric2	Struthio_camelus	647692	Struthio camelus
Tl242297	not_a_bird	not_a_bird	Caiman_crocodilus	912130	Caiman crocodilus
Tl242275	not_a_bird	not_a_bird	Alligator_mississippiensis	335590	Alligator mississippiensis
