otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl145925	Pelecanus occidentalis	brnpel	Pelecanus_occidentalis	329999	Pelecanus occidentalis
Tl7615	Diomedea epomophora epomophora	royalb2	Diomedea_epomophora	904499	Diomedea epomophora
Tl145922	Phaethon lepturus	whttro	Phaethon_lepturus	855119	Phaethon lepturus
Tl145926	Phaethon rubricauda	rettro	Phaethon_rubricauda	509057	Phaethon rubricauda
Tl59143	Phaethon aethereus	rebtro	Phaethon_aethereus	330009	Phaethon aethereus
Tl145916	Phalacrocorax varius	piecor1	Phalacrocorax_varius	701202	Phalacrocorax varius
Tl145919	Morus serrator	ausgan1	Morus_serrator	403772	Morus serrator
Tl145921	Anhinga novaehollandiae	darter4	Anhinga_novaehollandiae	443639	Anhinga novaehollandiae
Tl145914	Fregata minor	grefri	Fregata_minor	285638	Fregata minor
Tl59142	Fregata andrewsi	chifri1	Fregata_andrewsi	906500	Fregata andrewsi
Tl59144	Fregata aquila	asifri1	Fregata_aquila	906502	Fregata aquila
Tl145924	Fregata magnificens	magfri	Fregata_magnificens	330000	Fregata magnificens
Tl59141	Fregata ariel	lesfri	Fregata_ariel	906504	Fregata ariel
Tl7619	Megadyptes antipodes	yeepen1	Megadyptes_antipodes	429618	Megadyptes antipodes
