otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu353479	Aix sponsa	wooduc	Aix_sponsa	765195	Aix sponsa
otu353652	Anas crecca carolinensis	agwtea1	Anas_crecca_carolinensis	656780	Anas carolinensis
otu353480	Anas acuta	norpin	Anas_acuta	855474	Anas acuta
otu353566	Mareca penelope	eurwig	Anas_penelope_PWRC-066997	765180	Anas penelope
otu353645	Mareca penelope	eurwig	Anas_penelope_UWBM-59450b	765180	Anas penelope
otu353610	Mareca penelope	eurwig	Anas_penelope_PWRC-4820657b	765180	Anas penelope
otu353628	Mareca penelope	eurwig	Anas_penelope_PWRC-4820657a	765180	Anas penelope
otu353553	Mareca penelope	eurwig	Anas_penelope_PWRC-131085	765180	Anas penelope
otu353601	Mareca penelope	eurwig	Anas_penelope_UWBM-59450a	765180	Anas penelope
otu353568	Mareca americana	amewig	Anas_americana_CWS-137000489	656788	Anas americana
otu353559	Mareca americana	amewig	Anas_americana_JLP-1001	656788	Anas americana
otu353524	Mareca americana	amewig	Anas_americana_UWBM-70822	656788	Anas americana
otu353492	Mareca penelope	eurwig	Anas_penelope_PWRC-121008	765180	Anas penelope
otu353650	Mareca penelope	eurwig	Anas_penelope_UWBM-44651a-b	765180	Anas penelope
otu353511	Mareca sibilatrix	chiwig1	Anas_sibilatrix_UAM-18008	604188	Anas sibilatrix
otu353651	Mareca sibilatrix	chiwig1	Anas_sibilatrix_UAM-17540a-b	604188	Anas sibilatrix
otu353527	Mareca americana	amewig	Anas_americana_UWBM-70834	656788	Anas americana
otu353654	Mareca americana	amewig	Anas_americana_USWS-09220	656788	Anas americana
otu353571	Mareca strepera	gadwal	Anas_strepera_UWBM-56499	30856	Anas strepera
otu353649	Mareca strepera	gadwal	Anas_strepera_PWRC-9185a-b	30856	Anas strepera
otu353653	Mareca strepera	gadwal	Anas_strepera_PWRC-20186a-b	30856	Anas strepera
otu353499	Mareca falcata	falduc	Anas_falcata_UWBM-46872	82420	Anas falcata
otu353543	Mareca falcata	falduc	Anas_falcata_UWBM-71803	82420	Anas falcata
otu353487	Spatula discors	buwtea	Anas_discors	82415	Anas discors
otu353483	Spatula clypeata	norsho	Anas_clypeata	656794	Anas clypeata
