otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl633293	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
Tl633338	Coracias caudatus	librol2	Coracias_caudata	244691	Coracias caudatus
Tl633263	Acanthisitta chloris	riflem1	Acanthisitta_chloris	1085740	Acanthisitta chloris
Tl633285	Tyrannus tyrannus	easkin	Tyrannus_tyrannus	463183	Tyrannus tyrannus
Tl633313	Thamnophilus nigrocinereus	blgant2	Thamnophilus_nigrocinereus	413004	Thamnophilus nigrocinereus
Tl633248	Furnarius rufus	rufhor2	Furnarius_rufus	799151	Furnarius rufus
Tl633280	Philepitta castanea	velasi1	Philepitta_castanea	839554	Philepitta castanea
Tl633317	Neodrepanis coruscans	sunasi1	Neodrepanis_coruscans	540005	Neodrepanis coruscans
Tl633299	Psarisomus dalhousiae	lotbro1	Psarisomus_dalhousiae	895684	Psarisomus dalhousiae
Tl633253	Smithornis rufolateralis	rusbro1	Smithornis_rufolateralis	592204	Smithornis rufolateralis
Tl633291	Pitta sordida	hoopit2	Pitta_sordida	44876	Pitta sordida
Tl633292	Menura novaehollandiae	suplyr1	Menura_novaehollandiae	531206	Menura novaehollandiae
Tl633319	Cnemophilus loriae	lorsat1	Cnemophilus_loriae	310390	Cnemophilus loriae
Tl633284	Philesturnus carunculatus	saddle3	Philesturnus_carunculatus	61981	Philesturnus carunculatus
Tl633270	Paradisaea raggiana	rbopar1	Paradisaea_raggiana	499638	Paradisaea raggiana
Tl633294	Lanius excubitor	norshr1	Lanius_excubitor	146937	Lanius excubitor
Tl633251	Corvinella corvina	yebshr1	Corvinella_corvina	901158	Corvinella corvina
Tl633279	Corvus corone	carcro1	Corvus_corone	711844	Corvus corone
Tl633304	Symposiachrus axillaris	blamon1	Monarcha_axillaris	176459	Symposiachrus axillaris
Tl633332	Dicrurus adsimilis	fotdro5	Dicrurus_adsimilis	263357	Dicrurus adsimilis
Tl633261	Batis mixta	shtbat1	Batis_mixta	310383	Batis mixta
Tl633335	Lanioturdus torquatus	whtshr1	Lanioturdus_torquatus	400829	Lanioturdus torquatus
Tl633341	Dryoscopus cubla	blbpuf2	Dryoscopus_cubla	965225	Dryoscopus cubla
Tl633283	Telophorus dohertyi	dohbus1	Telophorus_dohertyi	319144	Telophorus dohertyi
Tl633330	Aegithina tiphia	comior1	Aegithina_tiphia	1054561	Aegithina tiphia
Tl633327	Prionops plumatus	whihel1	Prionops_plumatus	269023	Prionops plumatus
Tl633244	Vanga curvirostris	hobvan1	Vanga_curvirostris	317262	Vanga curvirostris
Tl633257	Cracticus quoyi	blabut1	Cracticus_quoyi	439420	Cracticus quoyi
Tl633339	Artamus leucorynchus	whbwoo4	Artamus_leucorhynchus	1054555	Artamus leucorhynchus
Tl633318	Pachycephala soror	sclwhi1	Pachycephala_soror	95987	Pachycephala soror
Tl633345	Coracina lineata	yeecus1	Coracina_lineata	308773	Coracina lineata
Tl633343	Oriolus larvatus	abhori1	Oriolus_larvatus	433927	Oriolus larvatus
Tl633256	Vireo philadelphicus	phivir	Vireo_philadelphia	621708	Vireo philadelphicus
Tl633240	Ptilorrhoa caerulescens	blujeb1	Ptilorrhoa_caerulescens	843511	Ptilorrhoa caerulescens
Tl633282	Melanocharis nigra	blaber1	Melanocharis_nigra	176461	Melanocharis nigra
Tl633323	Picathartes gymnocephalus	whnroc1	Picathartes_gymnocephalus	699623	Picathartes gymnocephalus
Tl633300	Chaetops frenatus	rufroc1	Chaetops_frenatus	360543	Chaetops frenatus
Tl633312	Eugerygone rubra	garrob1	Eugerygone_rubra	965237	Eugerygone rubra
Tl633247	Tregellasia leucops	whfrob1	Tregellasia_leucops	699631	Tregellasia leucops
Tl633325	Chloropsis cochinchinensis	blwlea1	Chloropsis_cochinchinensis	647189	Chloropsis cochinchinensis
Tl633344	Irena cyanogastra	phifab1	Irena_cyanogaster	176452	Irena cyanogastra
Tl633334	no_match	no_match	Nectarinia_olivacea	551376	Nectarinia olivacea
Tl633328	Dicaeum aeneum	midflo1	Dicaeum_aeneum	439407	Dicaeum aeneum
Tl633310	Ploceus cucullatus	vilwea1	Ploceus_cucullatus	370802	Ploceus cucullatus
Tl633324	Emberiza schoeniclus	reebun	Emberiza_schoeniclus	711856	Emberiza schoeniclus
Tl633286	Fringilla montifringilla	brambl	Fringilla_montifringilla	28332	Fringilla montifringilla
Tl633288	Motacilla cinerea	grywag	Motacilla_cinerea	489154	Motacilla cinerea
Tl633249	Passer montanus	eutspa	Passer_montanus	44870	Passer montanus
Tl633250	Prunella collaris	alpacc1	Prunella_collaris	699625	Prunella collaris
Tl633275	Promerops cafer	capsug1	Promerops_cafer	843515	Promerops cafer
Tl633269	Arcanator orostruthus	dapthr1	Arcanator_orostruthus	310375	Arcanator orostruthus
Tl633237	Modulatrix stictigula	spothr1	Modulatrix_stictigula	1015936	Modulatrix stictigula
Tl633295	Macrosphenus flavicans	yellon1	Macrosphenus_flavicans	290855	Macrosphenus flavicans
Tl633277	Cryptillas victorini	viswar1	Bradypterus_victorini	107463	Bradypterus victorini
Tl633272	Sphenoeacus afer	capgra1	Sphenoeacus_afer	158200	Sphenoeacus afer
Tl633329	Achaetops pycnopygius	damroc1	Achaetops_pycnopygius	1093796	Achaetops pycnopygius
Tl633258	Sylvietta denti	lebcro1	Sylvietta_denti	440632	Sylvietta denti
Tl633333	Yuhina nigrimenta	blcyuh1	Yuhina_nigrimenta	697088	Yuhina nigrimenta
Tl633342	Zosterops senegalensis	ayweye1	Zosterops_senegalensis	446677	Zosterops senegalensis
Tl633243	Garrulax milleti	blhlau1	Garrulax_milleti	263341	Garrulax milleti
Tl633303	Sylvia nana	asdwar1	Sylvia_nana	433924	Sylvia nana
Tl633289	Bleda syndactylus	combri2	Bleda_syndactyla	204778	Bleda syndactylus
Tl633241	Pycnonotus barbatus	combul2	Pycnonotus_barbatus	1054509	Pycnonotus barbatus
Tl633296	Cisticola anonymus	chacis1	Cisticola_anonyma	189137	Cisticola anonymus
Tl633290	Prinia bairdii	banpri1	Prinia_bairdii	174109	Prinia bairdii
Tl633305	Eminia lepida	gycwar3	Eminia_lepida	294065	Eminia lepida
Tl633340	Euryptila subcinnamomea	kopwar1	Euryptila_subcinnamomea	1093822	Euryptila subcinnamomea
Tl633265	Orthotomus sutorius	comtai1	Orthotomus_sutorius	353515	Orthotomus sutorius
Tl633316	Camaroptera brachyura	grbcam1	Camaroptera_brachyura	204765	Camaroptera brachyura
Tl633264	Apalis goslingi	gosapa1	Apalis_goslingi	204747	Apalis goslingi
Tl633320	Petrochelidon pyrrhonota	cliswa	Hirundo_pyrrhonota	302798	Petrochelidon pyrrhonota
Tl633273	Phylloscopus collybita	comchi1	Phylloscopus_collybita	726307	Phylloscopus collybita
Tl633276	Thamnornis chloropetoides	thamno2	Thamnornis_chloropetoides	3599786	Thamnornis chloropetoides
Tl633262	Xanthomixis zosterops	spetet1	Xanthomixis_zosterops	959911	Xanthomixis zosterops
Tl633242	Schoenicola brevirostris	fatgra1	Schoenicola_brevirostris	732986	Schoenicola brevirostris
Tl633336	Bradypterus barratti	afswar1	Bradypterus_barratti	107476	Bradypterus barrattii
Tl633259	Bradypterus baboecala	afbwar1	Bradypterus_baboecala	107472	Bradypterus baboecala
Tl633255	Cincloramphus mathewsi	rufson1	Cincloramphus_mathewsi	865537	Cincloramphus mathewsi
