Zosterops_senegalensis_stenocricotus,Zosterops_stenocricotus
Zosterops_senegalensis_[stuhlmanni_Group],Zosterops_stuhlmanni
Zosterops_senegalensis_[senegalensis_Group],Zosterops_senegalensis
Zosterops_senegalensis_anderssoni/stierlingi,Zosterops_anderssoni
Zosterops_chloris_flavissimus,Zosterops_flavissimus
Zosterops_auriventer/simplex,Zosterops_simplex/auriventer
Woodfordia_superciliosa,Zosterops_superciliosus
Woodfordia_lacertosa,Zosterops_lacertosus
Zosterops_explorator/lateralis,Zosterops_lateralis/explorator
Zosterops_ugiensis,Zosterops_rendovae
Zosterops_ugiensis_hamlini,Zosterops_rendovae_hamlini
Zosterops_ugiensis_ugiensis/oblitus,Zosterops_rendovae_rendovae/oblitus
Zosterops_kulambangrae_kulambangrae,Zosterops_kulambangrae
Zosterops_kulambangrae_tetiparius/paradoxus,Zosterops_tetiparius
Rhopocichla_atriceps,Dumetia_atriceps
Rhopocichla_atriceps_atriceps,Dumetia_atriceps_atriceps
Rhopocichla_atriceps_bourdilloni,Dumetia_atriceps_bourdilloni
Rhopocichla_atriceps_siccata,Dumetia_atriceps_siccata
Rhopocichla_atriceps_nigrifrons,Dumetia_atriceps_nigrifrons
Mixornis_gularis/kelleyi,Mixornis_kelleyi/gularis
Garrulax_lugubris,Melanocichla_lugubris
Garrulax_calvus,Melanocichla_calva
Pomatorhinus_ochraceiceps/ferruginosus,Pomatorhinus_ferruginosus/ochraceiceps
Megapomatorhinus_hypoleucos,Erythrogenys_hypoleucos
Megapomatorhinus_erythrogenys,Erythrogenys_erythrogenys
Megapomatorhinus_mcclellandi,Erythrogenys_mcclellandi
Megapomatorhinus_gravivox,Erythrogenys_gravivox
Megapomatorhinus_swinhoei,Erythrogenys_swinhoei
Megapomatorhinus_erythrocnemis,Erythrogenys_erythrocnemis
Alcippe_variegaticeps,Schoeniparus_variegaticeps
Turdinus_abbotti,Malacocincla_abbotti
Turdinus_sepiarius,Malacocincla_sepiaria
Turdinus_sepiarius_tardinatus/barussanus,Malacocincla_sepiaria_tardinata/barussana
Turdinus_sepiarius_sepiarius,Malacocincla_sepiaria_sepiaria
Turdinus_sepiarius_rufiventris/harterti,Malacocincla_sepiaria_rufiventris/harterti
Turdinus_perspicillatus,Malacocincla_perspicillata
Turdinus_crassus,Gypsophila_crassa
Turdinus_brevicaudatus,Gypsophila_brevicaudata
Turdinus_crispifrons_calcicola,Gypsophila_calcicola
Turdinus_crispifrons,Gypsophila_annamensis/calcicola/crispifrons
Turdinus_rufipectus,Gypsophila_rufipectus
Alcippe_peracensis/grotei,Alcippe_grotei/peracensis
Crocias_langbianis,Laniellus_langbianis
Crocias_albonotatus,Laniellus_albonotatus
Minla_annectens,Leioptila_annectens
Turdoides_malcolmi,Argya_malcolmi
Garrulax_cinereifrons,Argya_cinereifrons
Turdoides_longirostris,Argya_longirostris
Turdoides_subrufa,Argya_subrufa
Turdoides_rufescens,Argya_rufescens
Turdoides_striata,Argya_striata
Turdoides_striata_[striata_Group],Argya_striata_[striata_Group]
Turdoides_striata_somervillei,Argya_striata_somervillei
Turdoides_affinis,Argya_affinis
Turdoides_striata/affinis,Argya_striata/affinis
Turdoides_rubiginosa,Argya_rubiginosa
Turdoides_aylmeri,Argya_aylmeri
Turdoides_altirostris,Argya_altirostris
Turdoides_huttoni,Argya_huttoni
Turdoides_caudata,Argya_caudata
Turdoides_fulva,Argya_fulva
Turdoides_squamiceps,Argya_squamiceps
Turdoides_earlei,Argya_earlei
Turdoides_caudata/earlei,Argya_caudata/earlei
Turdoides_gularis,Argya_gularis
Turdoides_rufocincta,Turdoides_rufocinctus
Turdoides_sp.,Argya/Turdoides_sp.
Ianthocincla_delesserti,Pterorhinus_delesserti
Ianthocincla_gularis,Pterorhinus_gularis
Ianthocincla_vassali,Pterorhinus_vassali
Ianthocincla_galbana,Pterorhinus_galbanus
Ianthocincla_courtoisi,Pterorhinus_courtoisi
Ianthocincla_mitrata,Pterorhinus_mitratus
Ianthocincla_treacheri,Pterorhinus_treacheri
Ianthocincla_ruficollis,Pterorhinus_ruficollis
Ianthocincla_nuchalis,Pterorhinus_nuchalis
Ianthocincla_chinensis,Pterorhinus_chinensis
Ianthocincla_chinensis_[chinensis_Group],Pterorhinus_chinensis_[chinensis_Group]
Ianthocincla_chinensis_monachus,Pterorhinus_chinensis_monachus
Ianthocincla_sannio,Pterorhinus_sannio
Garrulax_perspicillatus,Pterorhinus_perspicillatus
Ianthocincla_pectoralis,Pterorhinus_pectoralis
Garrulax_monileger/Ianthocincla_pectoralis,Garrulax_monileger/Pterorhinus_pectoralis
Ianthocincla_davidi,Pterorhinus_davidi
Ianthocincla_woodi,Pterorhinus_woodi
Ianthocincla_lanceolata,Pterorhinus_lanceolatus
Ianthocincla_waddelli,Pterorhinus_waddelli
Ianthocincla_koslowi,Pterorhinus_koslowi
Ianthocincla_albogularis,Pterorhinus_albogularis
Ianthocincla_ruficeps,Pterorhinus_ruficeps
Ianthocincla_caerulata,Pterorhinus_caerulatus
Ianthocincla_berthemyi,Pterorhinus_berthemyi
Ianthocincla_poecilorhyncha,Pterorhinus_poecilorhynchus
Ianthocincla_sp.,Ianthocincla/Pterorhinus_sp.
Garrulax/Ianthocincla/Trochalopteron/Montecincla_sp.,Leiothrichidae_sp._(laughingthrush_sp.)
Regulus_calendula,Corthylio_calendula
Sitta_pusilla_insularis,Sitta_insularis
Polioptila_plumbea_[bilineata_Group],Polioptila_bilineata
Cistothorus_platensis_stellaris,Cistothorus_stellaris
Catharus_dryas_maculatus/blakei,Catharus_maculatus
Turdus_simillimus_nigropileus/spencei,Turdus_simillimus_nigropileus
Cyornis_banyumas,Cyornis_whitei
Cyornis_banyumas_banyumas/ligus,Cyornis_banyumas
Cyornis_banyumas_montanus,Cyornis_montanus
Cyornis_magnirostris/banyumas,Cyornis_magnirostris/whitei
Cyornis_omissus_omissus/peromissus,Cyornis_omissus_[omissus_Group]
Ficedula_narcissina_narcissina,Ficedula_narcissina
Ficedula_narcissina_owstoni,Ficedula_owstoni
Ficedula_zanthopygia/elisae/narcissina,Ficedula_zanthopygia/elisae/narcissina/owstoni
Ficedula_narcissina,Ficedula_narcissina/owstoni
Saxicola_maurus_stejnegeri,Saxicola_stejnegeri
Oenanthe_hispanica_hispanica,Oenanthe_hispanica
Oenanthe_hispanica_melanoleuca,Oenanthe_melanoleuca
Oenanthe_oenanthe/hispanica,Oenanthe_oenanthe/hispanica/melanoleuca
Oenanthe_hispanica,Oenanthe_hispanica/melanoleuca
Oenanthe_pleschanka/cypriaca,Oenanthe_cypriaca/pleschanka
Oenanthe_pleschanka_x_hispanica,Oenanthe_melanoleuca_x_pleschanka
Oenanthe_pleschanka/hispanica,Oenanthe_melanoleuca/pleschanka
Dicaeum_[undescribed_form],Dicaeum_dayakorum
Neochmia_ruficauda,Bathilda_ruficauda
Neochmia_modesta,Aidemosyne_modesta
Taeniopygia_bichenovii,Stizoptera_bichenovii
Taeniopygia_guttata_x_bichenovii,Stizoptera_bichenovii_x_Taeniopygia_guttata
Odontospiza_griseicapilla,Spermestes_griseicapilla
Lonchura_nana,Lepidopygia_nana
Lonchura_oryzivora,Padda_oryzivora
Lonchura_fuscata,Padda_fuscata
Lonchura_tristissima_[tristissima_Group],Mayrimunia_tristissima
Lonchura_tristissima_leucosticta/moresbyensis,Mayrimunia_leucosticta
Lonchura_tristissima,Mayrimunia_tristissima/leucosticta
Erythrura_gouldiae,Chloebia_gouldiae
Erythrura_trichroa/papuana,Erythrura_papuana/trichroa
Nesocharis_capistrata,Delacourella_capistrata
Estrilda_erythronotos,Brunhilda_erythronotos
Estrilda_charmosyna,Brunhilda_charmosyna
Estrilda_coerulescens,Glaucestrilda_caerulescens
Estrilda_perreini,Glaucestrilda_perreini
Estrilda_thomensis,Glaucestrilda_thomensis
Sporaeginthus_formosus,Amandava_formosa
Sporaeginthus_subflavus,Amandava_subflava
Anthus_similis_[nicholsoni_Group],Anthus_nicholsoni
Euphonia_elegantissima,Chlorophonia_elegantissima
Euphonia_musica,Chlorophonia_musica
Euphonia_musica_musica,Chlorophonia_musica_musica
Euphonia_musica_sclateri,Chlorophonia_musica_sclateri
Euphonia_musica_flavifrons,Chlorophonia_musica_flavifrons
Euphonia_cyanocephala,Chlorophonia_cyanocephala
Euphonia_affinis_godmani,Euphonia_godmani
Rhynchospiza_strigiceps,Rhynchospiza_dabbenei/strigiceps
Amphispiza_quinquestriata,Amphispizopsis_quinquestriata
Arremon_flavirostris_dorbignii,Arremon_dorbignii
Melospiza_melodia_samuelis,Melospiza_melodia_samuelsis
Basileuterus_rufifrons_[delattrii_Group],Basileuterus_delattrii
Tachyphonus_cristatus,Loriotus_cristatus
Tachyphonus_cristatus_[cristatus_Group],Loriotus_cristatus_[cristatus_Group]
Tachyphonus_cristatus_nattereri,Loriotus_cristatus_nattereri
Tachyphonus_rufiventer,Loriotus_rufiventer
Tachyphonus_luctuosus,Loriotus_luctuosus
Tachyphonus_cristatus/surinamus,Loriotus_cristatus/Tachyphonus_surinamus
Chlorospingus_flavovirens,Bangsia_flavovirens
Thraupis_cyanocephala,Sporathraupis_cyanocephala
Buthraupis_wetmorei,Tephrophilus_wetmorei
Pipraeidea_bonariensis,Rauenia_bonariensis
Pipraeidea_bonariensis_darwinii,Rauenia_bonariensis_darwinii
Pipraeidea_bonariensis_[bonariensis_Group],Rauenia_bonariensis_[bonariensis_Group]
Porphyrospiza_caerulescens,Rhopospina_caerulescens
Porphyrospiza_alaudina,Rhopospina_alaudina
Porphyrospiza_carbonaria,Rhopospina_carbonaria
Phrygilus/Idiopsar/Geospizopsis/Rhopospina/Porphyrospiza_sp.,Phrygilus/Idiopsar/Geospizopsis/Rhopospina_sp.
Saltator_coerulescens_[olivascens_Group],Saltator_olivascens
Saltator_coerulescens_[grandis_Group],Saltator_grandis
Saltator_coerulescens_[coerulescens_Group],Saltator_coerulescens
Saltator_coerulescens,Saltator_olivascens/coerulescens
