otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl3311498	Motacilla cinerea	grywag	Motacilla_cinerea	489154	Motacilla cinerea
Tl3311469	Motacilla alba	whiwag	Motacilla_alba	695336	Motacilla alba
Tl3311884	Emberiza sahari	houbun3	Emberiza_sahari	3597240	Emberiza sahari
Tl3311938	Emberiza striolata	houbun2	Emberiza_striolata	516966	Emberiza striolata
Tl3311899	not_a_bird	not_a_bird	Miliaria_calandra	324663	Miliaria calandra
Tl3311948	Sturnella neglecta	wesmea	Sturnella_neglecta	283666	Sturnella neglecta
Tl3311890	Setophaga angelae	elwwar1	Setophaga_angelae	381849	Setophaga angelae
Tl3311886	Setophaga pharetra	arrwar1	Setophaga_pharetra	45748	Setophaga pharetra
Tl3311937	Setophaga plumbea	pluwar1	Setophaga_plumbea	45750	Setophaga plumbea
Tl3311945	Setophaga cerulea	cerwar	Setophaga_cerulea	545135	Setophaga cerulea
Tl3311885	not_a_bird	not_a_bird	Cardellina_citrina	None	None
Tl3311921	Setophaga palmarum	palwar	Setophaga_palmarum	505064	Setophaga palmarum
Tl3311952	Setophaga dominica	yetwar	Setophaga_dominica	618690	Setophaga dominica
Tl3311956	Setophaga coronata	yerwar	Setophaga_coronata	451168	Setophaga coronata
Tl3311932	Setophaga pityophila	olcwar1	Setophaga_pityophila	45749	Setophaga pityophila
Tl3311896	Setophaga pinus	pinwar	Setophaga_pinus	352791	Setophaga pinus
Tl3311892	Setophaga discolor	prawar	Setophaga_discolor	532752	Setophaga discolor
Tl3311943	Setophaga vitellina	vitwar1	Setophaga_vitellina	85242	Setophaga vitellina
Tl3311955	Setophaga nigrescens	btywar	Setophaga_nigrescens	935126	Setophaga nigrescens
Tl3311904	Setophaga graciae	grawar	Setophaga_graciae	455853	Setophaga graciae
Tl3311887	Setophaga occidentalis	herwar	Setophaga_occidentalis	935122	Setophaga occidentalis
Tl3311894	Setophaga townsendi	towwar	Setophaga_townsendi	157200	Setophaga townsendi
Tl3311903	Setophaga virens	btnwar	Setophaga_virens	1014098	Setophaga virens
Tl3311915	Setophaga adelaidae	adewar1	Setophaga_adelaidae	666105	Setophaga adelaidae
Tl3311476	Setophaga ruticilla	amered	Setophaga_ruticilla	285200	Setophaga ruticilla
Tl3311909	Setophaga caerulescens	btbwar	Setophaga_caerulescens	85240	Setophaga caerulescens
Tl3311893	Setophaga tigrina	camwar	Setophaga_tigrina	532753	Setophaga tigrina
Tl3311923	Setophaga kirtlandii	kirwar	Setophaga_kirtlandii	34665	Setophaga kirtlandii
Tl3311910	Setophaga striata	bkpwar	Setophaga_striata	60236	Setophaga striata
Tl3311918	Setophaga pensylvanica	chswar	Setophaga_pensylvanica	532755	Setophaga pensylvanica
Tl3311897	Setophaga petechia	yelwar	Setophaga_petechia	612066	Setophaga petechia
Tl3311919	Setophaga magnolia	magwar	Setophaga_magnolia	532751	Setophaga magnolia
Tl3311931	Setophaga castanea	babwar	Setophaga_castanea	85255	Setophaga castanea
Tl3311927	Setophaga fusca	bkbwar	Setophaga_fusca	292920	Setophaga fusca
Tl3311916	Setophaga americana	norpar	Setophaga_americana	956241	Setophaga americana
Tl3311933	Setophaga pitiayumi	tropar	Setophaga_pitiayumi	956236	Setophaga pitiayumi
Tl3311908	Catharopeza bishopi	whiwar1	Catharopeza_bishopi	335225	Catharopeza bishopi
Tl3311934	Myioborus pictus	paired	Myioborus_pictus	285205	Myioborus pictus
