otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl3311772	Petroica phoenicea	flarob1	Petroica_phoenicea	172677	Petroica phoenicea
Tl3311755	Petroica australis	nezrob3	Petroica_australis	421948	Petroica australis
Tl3311796	Alauda arvensis	skylar	Alauda_arvensis	312548	Alauda arvensis
Tl3311740	Alauda gulgula	orisky1	Alauda_gulgula	521612	Alauda gulgula
Tl3311775	Galerida theklae	thelar1	Galerida_theklae	1089983	Galerida theklae
Tl3311730	Galerida cristata	crelar2	Galerida_cristata	207745	Galerida cristata
Tl3311763	Pseudochelidon sirintarae	wermar2	Pseudochelidon_sirintarae	588834	Pseudochelidon sirintarae
Tl3311766	Pseudochelidon eurystomina	afrmar2	Pseudochelidon_eurystomina	537132	Pseudochelidon eurystomina
Tl3311764	Tachycineta thalassina	vigswa	Tachycineta_thalassina	621801	Tachycineta thalassina
Tl3311743	Tachycineta euchrysea	golswa1	Tachycineta_euchrysea	621794	Tachycineta euchrysea
Tl3311776	Tachycineta cyaneoviridis	bahswa	Tachycineta_cyaneoviridis	621800	Tachycineta cyaneoviridis
Tl3311717	Tachycineta stolzmanni	tumswa1	Tachycineta_stolzmanni	621798	Tachycineta stolzmanni
Tl3311731	Tachycineta albiventer	whwswa1	Tachycineta_albiventer	621796	Tachycineta albiventer
Tl3311754	Tachycineta albilinea	manswa1	Tachycineta_albilinea	621797	Tachycineta albilinea
Tl3311725	Tachycineta bicolor	treswa	Tachycineta_bicolor	136028	Tachycineta bicolor
Tl3311742	not_a_bird	not_a_bird	Tachycineta_leucopyga	None	None
Tl3311736	Tachycineta leucorrhoa	whrswa1	Tachycineta_leucorrhoa	621803	Tachycineta leucorrhoa
Tl3311719	Progne tapera	brcmar1	Progne_tapera	537122	Progne tapera
Tl3311756	Progne murphyi	permar1	Progne_murphyi	154000	Progne murphyi
Tl3311794	Progne elegans	soumar	Progne_elegans	154004	Progne elegans
Tl3311768	Progne sinaloae	sinmar1	Progne_sinaloae	119535	Progne sinaloae
Tl3311789	Progne chalybea	gybmar	Progne_chalybea	136021	Progne chalybea
Tl3311769	Progne dominicensis	carmar1	Progne_dominicensis	1063654	Progne dominicensis
Tl3311800	Progne cryptoleuca	cubmar	Progne_cryptoleuca	537121	Progne cryptoleuca
Tl3311791	Progne subis	purmar	Progne_subis	621799	Progne subis
Tl3311771	Stelgidopteryx ruficollis	srwswa1	Stelgidopteryx_ruficollis	136035	Stelgidopteryx ruficollis
Tl3311780	Stelgidopteryx serripennis	nrwswa	Stelgidopteryx_serripennis	814755	Stelgidopteryx serripennis
Tl3311788	Riparia riparia	banswa	Riparia_riparia	922718	Riparia riparia
Tl3311760	Riparia diluta	pasmar1	Riparia_diluta	840532	Riparia diluta
Tl3311802	Riparia chinensis	gytmar1	Riparia_chinensis	3597806	Riparia chinensis
Tl3311785	Riparia paludicola	plamar1	Riparia_paludicola	1050413	Riparia paludicola
Tl3311751	Pygochelidon melanoleuca	blcswa2	Atticora_melanoleuca	1063652	Atticora melanoleuca
Tl3311758	not_a_bird	not_a_bird	Notiochelidon_cyanoleuca	None	None
Tl3311795	Orochelidon murina	brbswa1	Notiochelidon_murina	890939	Notiochelidon murina
Tl3311773	Orochelidon andecola	andswa2	Haplochelidon_andecola	16185	Haplochelidon andecola
Tl3311767	Orochelidon flavipes	pafswa1	Notiochelidon_flavipes	119541	Notiochelidon flavipes
Tl3311745	Alopochelidon fucata	tahswa2	Alopochelidon_fucata	537126	Alopochelidon fucata
Tl3311746	Atticora fasciata	whbswa2	Atticora_fasciata	650618	Atticora fasciata
Tl3311783	Atticora pileata	blcswa1	Notiochelidon_pileata	1063653	Notiochelidon pileata
Tl3311744	not_a_bird	not_a_bird	Neochelidon_tibialis	None	None
Tl3311765	Riparia cincta	banmar1	Riparia_cincta	302792	Riparia cincta
Tl3311787	Phedina brazzae	bramar1	Phedina_brazzae	641121	Phedina brazzae
Tl3311799	Phedina borbonica	masmar1	Phedina_borbonica	16194	Phedina borbonica
Tl3311777	Cecropis semirufa	rucswa2	Cecropis_semirufa	744787	Cecropis semirufa
Tl3311782	Cecropis abyssinica	lessts1	Cecropis_abyssinica	641114	Cecropis abyssinica
Tl3311762	Petrochelidon ariel	faimar2	Petrochelidon_ariel	658130	Petrochelidon ariel
Tl3311720	not_a_bird	not_a_bird	Petrochelidon_nigricans	None	None
Tl3311727	Petrochelidon fluvicola	sttswa2	Petrochelidon_fluvicola	67919	Petrochelidon fluvicola
Tl3311759	not_a_bird	not_a_bird	Petrochelidon_spilodera	None	None
Tl3311752	Petrochelidon pyrrhonota	cliswa	Petrochelidon_pyrrhonota	302798	Petrochelidon pyrrhonota
Tl3311718	Petrochelidon rufocollaris	chcswa2	Petrochelidon_rufocollaris	152806	Petrochelidon rufocollaris
Tl3311735	Petrochelidon fulva	cavswa	Petrochelidon_fulva	152808	Petrochelidon fulva
Tl3311778	Petrochelidon rufigula	retswa2	Petrochelidon_rufigula	67918	Petrochelidon rufigula
Tl3311738	not_a_bird	not_a_bird	Petrochelidon_preussi	None	None
Tl3311774	no_match	no_match	Cecropis_domicella	641124	Cecropis domicella
Tl3311749	Cecropis striolata	strswa2	Cecropis_striolata	67916	Cecropis striolata
Tl3311724	Cecropis daurica	rerswa1	Cecropis_daurica	641125	Cecropis daurica
Tl3311734	Cecropis cucullata	grests1	Cecropis_cucullata	641117	Cecropis cucullata
Tl3311757	not_a_bird	not_a_bird	Delichon_nipalense	None	None
Tl3311741	Delichon dasypus	ashmar1	Delichon_dasypus	119536	Delichon dasypus
Tl3311747	Delichon urbicum	cohmar1	Delichon_urbicum	36109	Delichon urbicum
Tl3311737	Ptyonoprogne concolor	duscrm1	Ptyonoprogne_concolor	641123	Ptyonoprogne concolor
Tl3311793	Ptyonoprogne fuligula	rocmar2	Ptyonoprogne_fuligula	877583	Ptyonoprogne fuligula
Tl3311790	Ptyonoprogne rupestris	eurcrm1	Ptyonoprogne_rupestris	641120	Ptyonoprogne rupestris
Tl3311792	Hirundo tahitica	pacswa1	Hirundo_tahitica	487355	Hirundo tahitica
Tl3311721	Hirundo neoxena	welswa1	Hirundo_neoxena	487354	Hirundo neoxena
Tl3311801	Hirundo albigularis	whtswa3	Hirundo_albigularis	487353	Hirundo albigularis
Tl3311715	Hirundo smithii	witswa1	Hirundo_smithii	487358	Hirundo smithii
Tl3311714	Hirundo angolensis	angswa1	Hirundo_angolensis	487356	Hirundo angolensis
Tl3311723	Hirundo aethiopica	ethswa1	Hirundo_aethiopica	980335	Hirundo aethiopica
Tl3311798	Hirundo lucida	recswa1	Hirundo_lucida	641122	Hirundo lucida
Tl3311761	Hirundo nigrita	wtbswa1	Hirundo_nigrita	641113	Hirundo nigrita
Tl3311797	Hirundo rustica	barswa	Hirundo_rustica	1040135	Hirundo rustica
Tl3311722	Hirundo nigrorufa	barswa1	Hirundo_nigrorufa	795245	Hirundo nigrorufa
Tl3311750	Hirundo atrocaerulea	bluswa1	Hirundo_atrocaerulea	487359	Hirundo atrocaerulea
Tl3311713	Hirundo leucosoma	piwswa1	Hirundo_leucosoma	641112	Hirundo leucosoma
Tl3311726	Hirundo megaensis	whtswa2	Hirundo_megaensis	795248	Hirundo megaensis
Tl3311728	Hirundo dimidiata	pebswa1	Hirundo_dimidiata	487357	Hirundo dimidiata
Tl3311784	no_match	no_match	Psalidoprocne_petiti	759560	Psalidoprocne petiti
Tl3311779	Psalidoprocne fuliginosa	mousaw1	Psalidoprocne_fuliginosa	67922	Psalidoprocne fuliginosa
Tl3311732	Psalidoprocne obscura	fansaw1	Psalidoprocne_obscura	588837	Psalidoprocne obscura
Tl3311748	no_match	no_match	Psalidoprocne_holomelas	302794	Psalidoprocne holomelas
Tl3311753	Psalidoprocne albiceps	whhsaw1	Psalidoprocne_albiceps	67924	Psalidoprocne albiceps
Tl3311733	Psalidoprocne nitens	sqtsaw1	Psalidoprocne_nitens	67921	Psalidoprocne nitens
Tl3311786	Cheramoeca leucosterna	whbswa3	Cheramoeca_leucosterna	3597819	Cheramoeca leucosterna
Tl3311781	Pseudhirundo griseopyga	gyrswa1	Pseudhirundo_griseopyga	190307	Pseudhirundo griseopyga
Tl3311716	Phylloscopus cebuensis	letwar1	Phylloscopus_cebuensis	720201	Phylloscopus cebuensis
Tl3311770	no_match	no_match	Phylloscopus_nigrorum	51888	Phylloscopus nigrorum
Tl3311729	no_match	no_match	Seicercus_affinis	226130	Seicercus affinis
Tl3311739	no_match	no_match	Seicercus_castaniceps	749568	Seicercus castaniceps
