otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu378833	not_a_bird	not_a_bird	Hartmannella_vermiformis	68580	Vermamoeba vermiformis
otu378747	not_a_bird	not_a_bird	Physarum_polycephalum	422679	Physarum polycephalum
otu378748	not_a_bird	not_a_bird	Dictyostelium_discoideum	160850	Dictyostelium discoideum
otu378749	not_a_bird	not_a_bird	Entamoeba_histolytica	120250	Entamoeba histolytica
otu378750	not_a_bird	not_a_bird	Phreatamoeba_balamuthi	202902	Mastigamoeba balamuthi
otu378807	not_a_bird	not_a_bird	Breviata_anathema	4739001	Breviata anathema
otu378830	not_a_bird	not_a_bird	Capsaspora_owczarzaki	1053060	Capsaspora owczarzaki
otu378831	not_a_bird	not_a_bird	Amoebidium_parasiticum	463509	Amoebidium parasiticum
otu378832	not_a_bird	not_a_bird	Sphaeroforma_arctica	380182	Sphaeroforma arctica
otu378829	not_a_bird	not_a_bird	Monosiga_brevicollis	281703	Monosiga brevicollis
otu378826	not_a_bird	not_a_bird	Nematostella_vectensis	938118	Nematostella vectensis
otu378827	not_a_bird	not_a_bird	Oscarella_carmela	862117	Oscarella carmela
otu378828	not_a_bird	not_a_bird	Mnemiopsis_leidyi	161877	Mnemiopsis leidyi
otu378818	not_a_bird	not_a_bird	Branchiostoma_floridae	176532	Branchiostoma floridae
otu378819	not_a_bird	not_a_bird	Homo_sapiens	770315	Homo sapiens
otu378820	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
otu378824	not_a_bird	not_a_bird	Drosophila_melanogaster	505714	Drosophila melanogaster
otu378825	not_a_bird	not_a_bird	Caenorhabditis_elegans	395048	Caenorhabditis elegans
otu378823	not_a_bird	not_a_bird	Schistosoma_mansoni	191483	Schistosoma mansoni
otu378822	not_a_bird	not_a_bird	Aplysia_californica	51009	Aplysia californica
otu378821	not_a_bird	not_a_bird	Capitella_capitata	966421	Capitella capitata
otu378816	not_a_bird	not_a_bird	Strongylocentrotus_purpuratus	564702	Strongylocentrotus purpuratus
otu378817	not_a_bird	not_a_bird	Ciona_intestinalis	744224	Ciona intestinalis
otu378815	not_a_bird	not_a_bird	Encephalitozoon_cuniculi	537032	Encephalitozoon cuniculi
otu378808	not_a_bird	not_a_bird	Spizellomyces_punctatus_isolate_AFTOL_ID_182	708156	Spizellomyces punctatus
otu378809	not_a_bird	not_a_bird	Schizosaccharomyces_pombe	990004	Schizosaccharomyces pombe
otu378811	not_a_bird	not_a_bird	Saccharomyces_cerevisiae	908549	Saccharomyces cerevisiae
otu378810	not_a_bird	not_a_bird	Candida_albicans	1034966	Candida albicans
otu378813	not_a_bird	not_a_bird	Phanerochaete_chrysosporium	5299626	Phanerodontia chrysosporium
otu378812	not_a_bird	not_a_bird	Ustilago_maydis	285447	Ustilago maydis
otu378814	not_a_bird	not_a_bird	Allomyces_macrogynus_ATCC_38327	67172	Allomyces macrogynus ATCC 38327
otu378751	not_a_bird	not_a_bird	Streblomastix_strix	713015	Streblomastix strix
otu378752	not_a_bird	not_a_bird	Trichomonas_vaginalis	745845	Trichomonas vaginalis
otu378755	not_a_bird	not_a_bird	Giardia_lamblia_ATCC_50803	274737	Giardia lamblia ATCC 50803
otu378754	not_a_bird	not_a_bird	Spironucleus_vortens	272689	Spironucleus vortens
otu378753	not_a_bird	not_a_bird	Spironucleus_barkhanus	614625	Spironucleus barkhanus
otu378756	not_a_bird	not_a_bird	Trimastix_pyriformis_ATCC_50562	4739022	Trimastix pyriformis ATCC50562
otu378765	not_a_bird	not_a_bird	Leishmania_major	766613	Leishmania major
otu378766	not_a_bird	not_a_bird	Trypanosoma_brucei	494245	Trypanosoma brucei
otu378767	not_a_bird	not_a_bird	Diplonema_papillatum	178087	Diplonema papillatum
otu378764	not_a_bird	not_a_bird	Euglena_gracilis	1073327	Euglena gracilis
otu378763	not_a_bird	not_a_bird	Euglena_longa	1073341	Euglena longa
otu378760	not_a_bird	not_a_bird	Seculamonas_ecuadoriensis	592948	Seculamonas ecuadoriensis
otu378762	not_a_bird	not_a_bird	Reclinomonas_americana	429200	Reclinomonas americana
otu378761	not_a_bird	not_a_bird	Jakoba_libera	837682	Jakoba libera
otu378759	not_a_bird	not_a_bird	Naegleria_gruberi	641873	Naegleria gruberi
otu378758	not_a_bird	not_a_bird	Sawyeria_marylandensis	801124	Sawyeria marylandensis
otu378757	not_a_bird	not_a_bird	Malawimonas_jakobiformis	935423	Malawimonas jakobiformis
otu378794	not_a_bird	not_a_bird	Nyctotherus_ovalis	482942	Nyctotherus ovalis
otu378795	not_a_bird	not_a_bird	Entodinium_caudatum	628136	Entodinium caudatum
otu378798	not_a_bird	not_a_bird	Paramecium_tetraurelia	568130	Paramecium tetraurelia
otu378797	not_a_bird	not_a_bird	Tetrahymena_thermophila	180195	Tetrahymena thermophila
otu378796	not_a_bird	not_a_bird	Chilodonella_uncinata	918472	Chilodonella uncinata
otu378804	not_a_bird	not_a_bird	Perkinsus_marinus	438694	Perkinsus marinus
otu378806	not_a_bird	not_a_bird	Alexandrium_tamarense	643105	Alexandrium tamarense
otu378805	not_a_bird	not_a_bird	Karenia_brevis	93910	Karenia brevis
otu378803	not_a_bird	not_a_bird	Theileria_parva	302422	Theileria parva
otu378802	not_a_bird	not_a_bird	Plasmodium_berghei	724398	Plasmodium berghei
otu378801	not_a_bird	not_a_bird	Toxoplasma_gondii	252145	Toxoplasma gondii
otu378800	not_a_bird	not_a_bird	Eimeria_tenella	775246	Eimeria tenella
