otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu427158	Haemorhous cassinii	casfin	Carpodacus_cassinii	664801	Carpodacus cassinii
otu427155	Leucosticte nemoricola	plmfin1	Leucosticte_nemoricola	235457	Leucosticte nemoricola
otu427156	Procarduelis nipalensis	dabros1	Carpodacus_nipalensis	815420	Carpodacus nipalensis
otu427157	Pinicola enucleator	pingro	Pinicola_enucleator	341471	Pinicola enucleator
otu427151	Carpodacus ferreorostris	bongro1	Chaunoproctus_ferreorostris	242220	Chaunoproctus ferreorostris
otu427138	Carpodacus synoicus	sinros1	Carpodacus_synoicus_synoicus	873486	Carpodacus synoicus
otu427137	Carpodacus synoicus	sinros1	Carpodacus_synoicus	873486	Carpodacus synoicus
otu427136	Carpodacus roborowskii	tibros1	Kozlowia_roborowskii	405224	Kozlowia roborowskii
otu427134	no_match	no_match	Carpodacus_rubicilla_severtzovi	3597380	Carpodacus severtzovi
otu427133	Carpodacus rubicilla	greros1	Carpodacus_rubicilla_rubicilla	235455	Carpodacus rubicilla
otu427135	Carpodacus rubicilloides	strros1	Carpodacus_rubicilloides	815422	Carpodacus rubicilloides
otu427127	Carpodacus thura	whbros1	Carpodacus_thura_thura	157599	Carpodacus thura
otu427126	Carpodacus dubius	cwbros1	Carpodacus_thura_dubius	3597376	Carpodacus dubius
otu427128	Carpodacus trifasciatus	thbros1	Carpodacus_trifasciatus	815421	Carpodacus trifasciatus
otu427129	Carpodacus roseus	palros2	Carpodacus_roseus	815419	Carpodacus roseus
otu427130	Carpodacus puniceus	refros1	Carpodacus_puniceus	473007	Carpodacus puniceus
otu427131	Carpodacus subhimachalus	crbfin3	Pinicola_subhimachala	1031951	Pinicola subhimachala
otu427132	Carpodacus sibiricus	lotros1	Uragus_sibiricus	253382	Uragus sibiricus
otu427145	not_a_bird	not_a_bird	Carpodacus_pulcherrimus_waltoni	None	None
otu427146	no_match	no_match	Carpodacus_eos	3597373	Carpodacus eos
otu427148	Carpodacus pulcherrimus	bearos1	Carpodacus_pulcherrimus_pulcherrimus	563259	Carpodacus pulcherrimus
otu427147	Carpodacus davidianus	chbros1	Carpodacus_pulcherrimus_davidianus	3597375	Carpodacus davidianus
otu427144	Carpodacus edwardsii	darros1	Carpodacus_edwardsii	473006	Carpodacus edwardsii
otu427139	Carpodacus formosanus	vinros3	Carpodacus_vinaceus_formosanus	977524	Carpodacus formosanus
otu427140	no_match	no_match	Carpodacus_vinaceus_vinaceus	977522	Carpodacus vinaceus vinaceus
otu427141	Carpodacus rodopeplus	spwros2	Carpodacus_rodopeplus_rodopeplus	277039	Carpodacus rodopeplus
otu427142	Carpodacus verreauxii	spwros3	Carpodacus_rodopeplus_verreauxii	3597378	Carpodacus verreauxii
otu427143	Carpodacus rodochroa	pibros2	Carpodacus_rodochroa	747629	Carpodacus rodochroa
otu427150	Carpodacus rhodochlamys	remros1	Carpodacus_rhodochlamys	405217	Carpodacus rhodochlamys
otu427149	Carpodacus grandis	blyros1	Carpodacus_grandis	3597377	Carpodacus grandis
otu427153	Carpodacus erythrinus	comros	Carpodacus_erythrinus	815418	Carpodacus erythrinus
otu427152	Carpodacus sipahi	scafin1	Haematospiza_sipahi	341467	Haematospiza sipahi
otu427154	Chlorodrepanis virens	hawama	Hemignathus_virens	157610	Hemignathus virens
otu427159	Fringilla coelebs	comcha	Fringilla_coelebs	828694	Fringilla coelebs
