otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl633533	Pogoniulus bilineatus	yertin1	Pogoniulus_bilineatus	291639	Pogoniulus bilineatus
Tl633537	Semnornis ramphastinus	toubar1	Semnornis_ramphastinus	1068256	Semnornis ramphastinus
Tl633535	Semnornis frantzii	prbbar1	Semnornis_frantzii	542000	Semnornis frantzii
Tl633529	no_match	no_match	Ramphastos_vitellinus_culminatus	450962	Ramphastos culminatus
Tl633531	no_match	no_match	Ramphastos_tucanus_cuvieri	1068262	Ramphastos cuvieri
Tl633524	Aulacorhynchus derbianus	chttou3	Aulacorhynchus_derbianus	764291	Aulacorhynchus derbianus
Tl633555	Andigena hypoglauca	gybmot1	Andigena_hypoglauca	815703	Andigena hypoglauca
Tl633551	Andigena laminirostris	pbmtou1	Andigena_laminirostris	848382	Andigena laminirostris
Tl633527	Selenidera spectabilis	yeetou1	Selenidera_spectabilis	542001	Selenidera spectabilis
Tl633554	Selenidera gouldii	goutou1	Selenidera_gouldii	1068267	Selenidera gouldii
Tl633523	no_match	no_match	Baillonius_bailloni	815700	Baillonius bailloni
Tl633526	Pteroglossus castanotis	cheara1	Pteroglossus_castanotis	291643	Pteroglossus castanotis
Tl633528	Pteroglossus inscriptus	letara1	Pteroglossus_inscriptus	541992	Pteroglossus inscriptus
Tl633550	Capito niger	blsbar1	Capito_niger	1068254	Capito niger
Tl633532	Capito dayi	blgbar1	Capito_dayi_1	815708	Capito dayi
Tl633543	Capito dayi	blgbar1	Capito_dayi_2	815708	Capito dayi
Tl633542	Eubucco richardsoni	letbar1	Eubucco_richardsoni	541994	Eubucco richardsoni
Tl633545	no_match	no_match	Eubucco_bourcierii_tucinkae	541995	Eubucco bourcierii tucinkae
Tl633540	Trachyphonus darnaudii	darbar1	Trachyphonus_darnaudii	1068258	Trachyphonus darnaudii
Tl633534	Lybius bidentatus	dotbar1	Lybius_bidentatus	291636	Lybius bidentatus
Tl633530	no_match	no_match	Megalaima_mystacophanos	291637	Megalaima mystacophanos
Tl633549	Psilopogon pyrolophus	fitbar1	Psilopogon_pyrolophus	291641	Psilopogon pyrolophus
Tl633553	Sphyrapicus varius	yebsap	Sphyrapicus_varius_2	744570	Sphyrapicus varius
Tl633548	Sphyrapicus varius	yebsap	Sphyrapicus_varius_1	744570	Sphyrapicus varius
Tl633547	Dryocopus pileatus	pilwoo	Dryocopus_pileatus	733984	Dryocopus pileatus
Tl633538	Colaptes rubiginosus	goowoo1	Piculus_rubiginosus	210496	Piculus rubiginosus
Tl633536	Colaptes rupicola	andfli1	Colaptes_rupicola	1020134	Colaptes rupicola
Tl633541	Colaptes auratus	norfli	Colaptes_auratus	733990	Colaptes auratus
Tl633539	Campephilus haematogaster	crbwoo1	Campephilus_haematogaster	706428	Campephilus haematogaster
Tl633546	Dryobates villosus	haiwoo	Picoides_villosus	733988	Picoides villosus
Tl633525	Dryobates callonotus	scbwoo3	Veniliornis_callonotus	65431	Veniliornis callonotus
Tl633544	Dryobates nigriceps	babwoo2	Veniliornis_nigriceps	65433	Veniliornis nigriceps
Tl633552	Picumnus aurifrons	babpic1	Picumnus_aurifrons	706454	Picumnus aurifrons
