otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu414468	Falco peregrinus	perfal	Falco_peregrinus	786435	Falco peregrinus
otu414467	Larus dominicanus	kelgul	Larus_dominicanus	418481	Larus dominicanus
otu414462	Spheniscus demersus	jacpen1	Spheniscus_demersus	60417	Spheniscus demersus
otu414463	Spheniscus magellanicus	magpen1	Spheniscus_magellanicus	429622	Spheniscus magellanicus
otu414461	Eudyptula minor	litpen1	Eudyptula_minor	613299	Eudyptula minor
otu414456	Eudyptes sclateri	bicpen1	Eudyptes_sclateri	60413	Eudyptes sclateri
otu414457	Eudyptes pachyrhynchus	fiopen1	Eudyptes_pachyrhynchus	976561	Eudyptes pachyrhynchus
otu414458	Eudyptes schlegeli	roypen1	Eudyptes_schlegeli	605139	Eudyptes schlegeli
otu414459	Eudyptes chrysocome	rocpen1	Eudyptes_chrysocome	82220	Eudyptes chrysocome
otu414460	Megadyptes antipodes	yeepen1	Megadyptes_antipodes	429618	Megadyptes antipodes
otu414464	Aptenodytes forsteri	emppen1	Aptenodytes_forsteri	494370	Aptenodytes forsteri
otu414465	Pygoscelis antarcticus	chipen2	Pygoscelis_antarcticus	134466	Pygoscelis antarcticus
otu414466	Pygoscelis adeliae	adepen1	Pygoscelis_adeliae	494357	Pygoscelis adeliae
otu414469	Taeniopygia guttata	zebfin2	Taeniopygia_guttata	708327	Taeniopygia guttata
