otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu43	Pterocles gutturalis	yetsan1	Pterocles_gutturalis	57819	Pterocles gutturalis
otu42	Mesitornis unicolor	bromes1	Mesitornis_unicolor	966316	Mesitornis unicolor
otu40	Podiceps cristatus	grcgre1	Podiceps_cristatus	92263	Podiceps cristatus
otu41	Phoenicopterus ruber	grefla2	Phoenicopterus_ruber	443650	Phoenicopterus ruber
otu36	Chlamydotis macqueenii	macbus1	Chlamydotis_macqueenii	787600	Chlamydotis undulata macqueenii
otu37	Tauraco erythrolophus	rectur1	Tauraco_erythrolophus	487306	Tauraco erythrolophus
otu38	Cuculus canorus	comcuc	Cuculus_canorus	792628	Cuculus canorus
otu39	Columba livia	rocpig	Columba_livia	938416	Columba livia
otu23	Chaetura pelagica	chiswi	Chaetura_pelagica	609785	Chaetura pelagica
otu22	Calypte anna	annhum	Calypte_anna	810756	Calypte anna
otu24	Antrostomus carolinensis	chwwid	Antrostomus_carolinensis	416426	Caprimulgus carolinensis
otu25	Charadrius vociferus	killde	Charadrius_vociferus	661811	Charadrius vociferus
otu28	Gavia stellata	retloo	Gavia_stellata	1057044	Gavia stellata
otu33	Nipponia nippon	creibi1	Nipponia_nippon	946418	Nipponia nippon
otu35	Egretta garzetta	litegr	Egretta_garzetta	273425	Egretta garzetta
otu34	Pelecanus crispus	dalpel1	Pelecanus_crispus	427900	Pelecanus crispus
otu32	Phalacrocorax carbo	grecor	Phalacrocorax_carbo	969841	Phalacrocorax carbo
otu31	Fulmarus glacialis	norful	Fulmarus_glacialis	1028832	Fulmarus glacialis
otu30	Aptenodytes forsteri	emppen1	Aptenodytes_forsteri	494370	Aptenodytes forsteri
otu29	Pygoscelis adeliae	adepen1	Pygoscelis_adeliae	494357	Pygoscelis adeliae
otu26	Eurypyga helias	sunbit1	Eurypyga_helias	86680	Eurypyga helias
otu27	Phaethon lepturus	whttro	Phaethon_lepturus	855119	Phaethon lepturus
otu21	Opisthocomus hoazin	hoatzi1	Opisthocomus_hoazin	928360	Opisthocomus hoazin
otu20	Balearica regulorum	grccra1	Balearica_regulorum	191006	Balearica regulorum
otu3	Buceros rhinoceros	rhihor1	Buceros_rhinoceros	785189	Buceros rhinoceros
otu2	Dryobates pubescens	dowwoo	Picoides_pubescens	873958	Picoides pubescens
otu1	Merops nubicus	ncbeat1	Merops_nubicus	989087	Merops nubicus
otu4	Apaloderma vittatum	battro1	Apaloderma_vittatum	291857	Apaloderma vittatum
otu5	Leptosomus discolor	cuckoo1	Leptosomus_discolor	897867	Leptosomus discolor
otu6	Tyto alba	brnowl	Tyto_alba	1065606	Tyto alba
otu9	Haliaeetus albicilla	whteag	Haliaeetus_albicilla	263118	Haliaeetus albicilla
otu8	Haliaeetus leucocephalus	baleag	Haliaeetus_leucocephalus	1012350	Haliaeetus leucocephalus
otu7	Cathartes aura	turvul	Cathartes_aura	9106	Cathartes aura
otu10	Colius striatus	spemou2	Colius_striatus	462544	Colius striatus
otu12	Falco peregrinus	perfal	Falco_peregrinus	786435	Falco peregrinus
otu15	Taeniopygia guttata	zebfin2	Taeniopygia_guttata	708327	Taeniopygia guttata
otu16	Manacus vitellinus	gocman1	Manacus_vitellinus	640833	Manacus vitellinus
otu17	Geospiza fortis	megfin1	Geospiza_fortis	589951	Geospiza fortis
otu18	Corvus brachyrhynchos	amecro	Corvus_brachyrhynchos	331952	Corvus brachyrhynchos
otu19	Acanthisitta chloris	riflem1	Acanthisitta_chloris	1085740	Acanthisitta chloris
otu14	Nestor notabilis	kea1	Nestor_notabilis	749203	Nestor notabilis
otu13	Melopsittacus undulatus	budger	Melopsittacus_undulatus	734818	Melopsittacus undulatus
otu11	Cariama cristata	relser1	Cariama_cristata	86685	Cariama cristata
otu45	Tinamus major	gretin1	Tinamus_major	402466	Tinamus major
otu44	Anas platyrhynchos	mallar3	Anas_platyrhynchos	765167	Anas platyrhynchos
otu47	Struthio camelus	ostric2	Struthio_camelus	647692	Struthio camelus
otu46	Meleagris gallopavo	wiltur	Meleagris_gallopavo	446482	Meleagris gallopavo
otu48	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
