otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu414598	Struthio camelus	ostric2	Struthio_camelus	647692	Struthio camelus
otu414594	Eudromia elegans	elctin1	Eudromia_elegans	292461	Eudromia elegans
otu414595	Nothoprocta perdicaria	chitin1	Nothoprocta_perdicaria	402446	Nothoprocta perdicaria
otu414596	Tinamus guttatus	whttin1	Tinamus_guttatus	306216	Tinamus guttatus
otu414593	Dromaius novaehollandiae	emu1	Dromaius_novaehollandiae	829513	Dromaius novaehollandiae
otu414597	Rhea americana	grerhe1	Rhea_americana	857864	Rhea americana
otu414589	Coturnix coturnix	comqua1	Coturnix_coturnix	1098760	Coturnix coturnix
otu414590	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
otu414591	Numida meleagris	helgui	Numida_meleagris	684046	Numida meleagris
otu414592	Crax alector	blacur1	Crax_alector	654722	Crax alector
otu414587	Anser erythropus	lwfgoo	Anser_erythropus	691333	Anser erythropus
otu414588	Aythya americana	redhea	Aythya_americana	693332	Aythya americana
otu414578	Tauraco erythrolophus	rectur1	Tauraco_erythrolophus	487306	Tauraco erythrolophus
otu414586	Anhinga anhinga	anhing	Anhinga_anhinga	170196	Anhinga anhinga
otu414585	Phalacrocorax carbo	grecor	Phalacrocorax_carbo	969841	Phalacrocorax carbo
otu414584	Fregata magnificens	magfri	Fregata_magnificens	330000	Fregata magnificens
otu414579	Ciconia ciconia	whisto1	Ciconia_ciconia	363031	Ciconia ciconia
otu414580	Phoenicopterus chilensis	chifla1	Phoenicopterus_chilensis	960220	Phoenicopterus chilensis
otu414581	Mesitornis unicolor	bromes1	Mesitornis_unicolor	966316	Mesitornis unicolor
otu414583	Rallus limicola	virrai	Rallus_limicola	502780	Rallus limicola
otu414582	Psophia crepitans	gywtru1	Psophia_crepitans	915643	Psophia crepitans
otu414577	Treron vernans	pinpig3	Treron_vernans	329083	Treron vernans
otu414576	Columba livia	rocpig	Columba_livia	938416	Columba livia
otu414575	Coccyzus americanus	yebcuc	Coccyzus_americanus	891425	Coccyzus americanus
otu414564	Systellura longirostris mochaensis	bawnig4	Caprimulgus_longirostris	275133	Caprimulgus longirostris
otu414565	Colibri coruscans	spvear1	Colibri_coruscans	804120	Colibri coruscans
otu414566	Streptoprocne zonaris	whcswi	Streptoprocne_zonaris	697414	Streptoprocne zonaris
otu414567	Podargus strigoides	tawfro1	Podargus_strigoides	313120	Podargus strigoides
otu414568	Corvus corone	carcro1	Corvus_corone	711844	Corvus corone
otu414569	Vidua chalybeata	vilind	Vidua_chalybeata	622887	Vidua chalybeata
otu414570	Smithornis rufolateralis	rusbro1	Smithornis_rufolateralis	592204	Smithornis rufolateralis
otu414571	Colius colius	whbmou1	Colius_colius	462548	Colius colius
otu414572	Dryocopus pileatus	pilwoo	Dryocopus_pileatus	733984	Dryocopus pileatus
otu414561	Rhynochetos jubatus	kagu1	Rhynochetos_jubatus	86672	Rhynochetos jubatus
otu414560	Eurypyga helias	sunbit1	Eurypyga_helias	86680	Eurypyga helias
otu414562	Falco mexicanus	prafal	Falco_mexicanus	183625	Falco mexicanus
otu414563	Athene cunicularia	burowl	Speotyto_cunicularia	944695	Athene cunicularia
otu414559	Pandion haliaetus	osprey	Pandion_haliaetus	509837	Pandion haliaetus
otu414558	Buteo jamaicensis	rethaw	Buteo_jamaicensis	509839	Buteo jamaicensis
otu414557	Haematopus ostralegus	euroys1	Haematopus_ostralegus	225423	Haematopus ostralegus
otu414556	Arenaria interpres	rudtur	Arenaria_interpres	821753	Arenaria interpres
otu414573	Eudyptula minor	litpen1	Eudyptula_minor	613299	Eudyptula minor
otu414574	Trogon personatus	mastro1	Trogon_personatus	284302	Trogon personatus
