otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu427118	Certhia hodgsoni	eurtre3	Certhia_hodgsoni	856525	Certhia hodgsoni
otu427117	Certhia familiaris	eurtre1	Certhia_familiaris	1007196	Certhia familiaris
otu427116	Certhia brachydactyla	shttre1	Certhia_brachydactyla	1007172	Certhia brachydactyla
otu427115	Certhia americana	brncre	Certhia_americana	697024	Certhia americana
otu427120	Certhia nipalensis	ruftre4	Certhia_nipalensis	737469	Certhia nipalensis
otu427121	Certhia tianquanensis	sictre1	Certhia_tianquanensis	856513	Certhia tianquanensis
otu427122	Certhia discolor	bnttre1	Certhia_discolor	856514	Certhia discolor
otu427123	Certhia manipurensis	bnttre2	Certhia_manipurensis	856515	Certhia manipurensis
otu427119	Certhia himalayana	battre1	Certhia_himalayana	856520	Certhia himalayana
otu427125	Sitta europaea	eurnut2	Sitta_europaea	82242	Sitta europaea
otu427124	Troglodytes troglodytes	winwre4	Troglodytes_troglodytes	259813	Troglodytes troglodytes
