otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu286229	Anseranas semipalmata	maggoo1	Anseranas_semipalmata	714464	Anseranas semipalmata
otu286228	Callipepla gambelii	gamqua	Callipepla_gambelii	340887	Callipepla gambelii
otu286235	Leucophaeus atricilla	laugul	Larus_atricilla	436747	Larus atricilla
otu286257	Uria aalge	commur	Uria_aalge	820016	Uria aalge
otu286231	Charadrius vociferus	killde	Charadrius_vociferus	661811	Charadrius vociferus
otu286236	Recurvirostra americana	ameavo	Recurvirostra_americana	427710	Recurvirostra americana
otu286241	Jacana spinosa	norjac	Jacana_spinosa	526708	Jacana spinosa
otu286254	Bugeranus carunculatus	watcra2	Bugeranus_carunculatus	414343	Grus carunculatus
otu286252	Leucogeranus leucogeranus	sibcra1	Grus_leucogeranus	832271	Grus leucogeranus
otu286240	Grus japonensis	reccra1	Grus_japonensis	928352	Grus japonensis
otu286253	no_match	no_match	Grus_rubicunda	972481	Grus rubicunda
otu286247	Antigone antigone	sarcra1	Grus_antigone	414358	Grus antigone
otu286232	Antigone canadensis	sancra	Grus_canadensis	257929	Grus canadensis
otu286246	no_match	no_match	Grus_vipio	414352	Grus vipio
otu286256	Grus nigricollis	blncra1	Grus_nigricollis	589069	Grus nigricollis
otu286248	Grus monacha	hoocra1	Grus_monacha	832269	Grus monacha
otu286242	Grus grus	comcra	Grus_grus	589064	Grus grus
otu286237	Grus americana	whocra	Grus_americana	414356	Grus americana
otu286262	Anthropoides virgo	demcra1	Anthropoides_virgo	414347	Anthropoides virgo
otu286259	Anthropoides paradiseus	blucra2	Anthropoides_paradisea	510573	Anthropoides paradiseus
otu286266	Balearica regulorum	grccra1	Balearica_regulorum	191006	Balearica regulorum
otu286243	Balearica pavonina	blccra1	Balearica_pavonina	928354	Balearica pavonina
otu286234	Aramus guarauna	limpki	Aramus_guarauna	1095362	Aramus guarauna
otu286233	Psophia crepitans	gywtru1	Psophia_crepitans	915643	Psophia crepitans
otu286250	Psophia viridis	dawtru1	Psophia_viridis	242768	Psophia viridis
otu286251	Rallus longirostris	manrai1	Rallus_longirostris	440610	Rallus longirostris
otu286238	Gallirallus philippensis	bubrai1	Gallirallus_philippensis	32332	Gallirallus philippensis
otu286249	Laterallus melanophaius	ruscra1	Laterallus_melanophaius	440613	Laterallus melanophaius
otu286245	Porphyrio porphyrio	purswa1	Porphyrio_porphyrio	148209	Porphyrio porphyrio
otu286265	Gallinula chloropus	commoo3	Gallinula_chloropus	1041541	Gallinula chloropus
otu286244	Fulica americana	y00475	Fulica_americana	570965	Fulica americana
otu286261	Porzana carolina	sora	Porzana_carolina	885182	Porzana carolina
otu286255	Podica senegalensis	afrfin1	Podica_senegalensis	966323	Podica senegalensis
otu286267	Heliopais personatus	masfin3	Heliopais_personata	598596	Heliopais personatus
otu286230	Heliornis fulica	sungre1	Heliornis_fulica	440618	Heliornis fulica
otu286239	Mycteria americana	woosto	Mycteria_americana	464695	Mycteria americana
otu286258	Ciconia maguari	magsto1	Ciconia_maguari	324161	Ciconia maguari
otu286263	Bubulcus ibis ibis	categr1	Bubulcus_ibis	729476	Bubulcus ibis
otu286264	Botaurus lentiginosus	amebit	Botaurus_lentiginosus	729491	Botaurus lentiginosus
