otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu405601	Oreothlypis gutturalis	fltwar1	Oreothlypis_gutturalis	956238	Oreothlypis gutturalis
otu405602	Seiurus aurocapilla	ovenbi1	Seiurus_aurocapillus	285207	Seiurus aurocapilla
otu405603	Teretistris fernandinae	yehwar1	Teretistris_fernandinae	449562	Teretistris fernandinae
otu405604	Icteria virens	yebcha	Icteria_virens	998133	Icteria virens
otu405592	no_match	no_match	Sturnella_defilippii	3597172	Sturnella defilippii
otu405591	no_match	no_match	Sturnella_loyca	1073504	Sturnella loyca
otu405593	no_match	no_match	Sturnella_bellicosa	283665	Sturnella bellicosa
otu405595	Leistes militaris	rebbla1	Sturnella_militaris	979985	Sturnella militaris
otu405594	no_match	no_match	Sturnella_superciliaris	516964	Sturnella superciliaris
otu405597	Sturnella magna	easmea	Sturnella_lilianae	489144	Sturnella magna
otu405596	Sturnella magna	easmea	Sturnella_magna	489144	Sturnella magna
otu405598	Sturnella neglecta	wesmea	Sturnella_neglecta	283666	Sturnella neglecta
otu405599	Dolichonyx oryzivorus	boboli	Dolichonyx_oryzivorus	858292	Dolichonyx oryzivorus
otu405600	Xanthocephalus xanthocephalus	yehbla	Xanthocephalus_xanthocephalus	364331	Xanthocephalus xanthocephalus
otu405588	Cassiculus melanicterus	yewcac1	Cacicus_melanicterus	125175	Cacicus melanicterus
otu405585	Psarocolius atrovirens	dugoro1	Psarocolius_atrovirens	939938	Psarocolius atrovirens
otu405586	no_match	no_match	Psarocolius_angustifrons_angustifrons	699300	Psarocolius angustifrons angustifrons
otu405587	Psarocolius wagleri	chhoro1	Psarocolius_wagleri	699301	Psarocolius wagleri
otu405584	Psarocolius decumanus	creoro1	Psarocolius_decumanus	939937	Psarocolius decumanus
otu405579	Psarocolius guatimozinus	blaoro1	Psarocolius_guatimozinus	3597169	Psarocolius guatimozinus
otu405580	Psarocolius cassini	bauoro2	Psarocolius_cassini	3597170	Psarocolius cassini
otu405581	Psarocolius montezuma	monoro1	Psarocolius_montezuma	1026889	Psarocolius montezuma
otu405582	no_match	no_match	Psarocolius_bifasciatus_yuracares	699294	Psarocolius yuracares
otu405583	Psarocolius viridis	greoro1	Psarocolius_viridis	909234	Psarocolius viridis
otu405578	Cacicus solitarius	sobcac1	Cacicus_solitarius	264502	Cacicus solitarius
otu405572	no_match	no_match	Ocyalus_latirostris	125177	Ocyalus latirostris
otu405571	Cacicus haemorrhous	rercac1	Cacicus_haemorrhous	383912	Cacicus haemorrhous
otu405570	Cacicus oseryi	casoro2	Clypicterus_oseryi	1069145	Psarocolius oseryi
otu405574	Cacicus chrysonotus chrysonotus	moucac3	Cacicus_chrysonotus_chrysonotus	549648	Cacicus chrysonotus chrysonotus
otu405573	no_match	no_match	Cacicus_chrysonotus_leucoramphus	264489	Cacicus leucoramphus
otu405565	Cacicus uropygialis uropygialis	scrcac4	Cacicus_uropygialis_uropygialis	383910	Cacicus uropygialis uropygialis
otu405566	Cacicus uropygialis pacificus	scrcac3	Cacicus_uropygialis_pacificus	383913	Cacicus uropygialis pacificus
otu405567	Cacicus uropygialis microrhynchus	scrcac2	Cacicus_uropygialis_microrhynchus	383911	Cacicus uropygialis microrhynchus
otu405569	Cacicus cela cela	yercac2	Cacicus_cela_cela	383914	Cacicus cela cela
otu405568	no_match	no_match	Cacicus_cela_vitellinus	383915	Cacicus cela vitellinus
otu405577	Cacicus chrysopterus	gowcac1	Cacicus_chrysopterus	383908	Cacicus chrysopterus
otu405576	Cacicus sclateri	ecucac1	Cacicus_sclateri	549647	Cacicus sclateri
otu405575	Cacicus koepckeae	selcac1	Cacicus_koepckeae	3597160	Cacicus koepckeae
otu405589	Amblycercus holosericeus	yebcac1	Amblycercus_holosericeus_S	858282	Amblycercus holosericeus
otu405590	Amblycercus holosericeus	yebcac1	Amblycercus_holosericeus_N	858282	Amblycercus holosericeus
otu405546	Icterus wagleri	bkvori	Icterus_wagleri	550999	Icterus wagleri
otu405545	Icterus cucullatus	hooori	Icterus_cucullatus	1077593	Icterus cucullatus
otu405544	Icterus prosthemelas	bkcori	Icterus_prosthemelas	126996	Icterus prosthemelas
otu405543	Icterus spurius fuertesi	orcori3	Icterus_fuertesi	692935	Icterus fuertesi
otu405542	Icterus spurius	orcori	Icterus_spurius	788030	Icterus spurius
otu405541	Icterus melanopsis	graori2	Icterus_melanopsis	3597165	Icterus melanopsis
otu405540	Icterus northropi	graori3	Icterus_northropi	335470	Icterus northropi
otu405532	Icterus cayanensis	epaori1	Icterus_cayanensis	839103	Icterus cayanensis
otu405531	Icterus cayanensis chrysocephalus	epaori2	Icterus_chrysocephalus	321814	Icterus chrysocephalus
otu405533	Icterus pyrrhopterus	epaori4	Icterus_pyrrhopterus	550988	Icterus cayanensis pyrrhopterus
otu405534	Icterus auricapillus	orcori1	Icterus_auricapillus	875836	Icterus auricapillus
otu405536	Icterus dominicensis	graori1	Icterus_dominicensis	1077594	Icterus dominicensis
otu405535	Icterus laudabilis	stlori1	Icterus_laudabilis	1077604	Icterus laudabilis
otu405539	Icterus bonana	marori1	Icterus_bonana	500912	Icterus bonana
otu405538	Icterus oberi	monori1	Icterus_oberi	1077606	Icterus oberi
otu405537	Icterus portoricensis	graori4	Icterus_portoricensis	3597166	Icterus portoricensis
otu405547	Icterus maculialatus	bawori1	Icterus_maculialatus	1077605	Icterus maculialatus
otu405553	Icterus mesomelas	yetori1	Icterus_mesomelas	788027	Icterus mesomelas
otu405551	Icterus pectoralis	spbori	Icterus_pectoralis	550995	Icterus pectoralis
otu405552	Icterus graceannae	wheori1	Icterus_graceannae	198162	Icterus graceannae
otu405548	Icterus icterus	ventro1	Icterus_icterus	788029	Icterus icterus
otu405549	Icterus croconotus	orbtro3	Icterus_croconotus	169957	Icterus croconotus
otu405550	Icterus jamacaii	camtro1	Icterus_jamacaii	1077603	Icterus jamacaii
otu405556	Icterus abeillei	blbori1	Icterus_abeillei	875833	Icterus abeillei
otu405557	Icterus galbula	balori	Icterus_galbula	1077595	Icterus galbula
otu405555	Icterus pustulatus	stbori	Icterus_pustulatus	550993	Icterus pustulatus
otu405554	Icterus bullockii	bulori	Icterus_bullockii	332166	Icterus bullockii
otu405558	Icterus gularis	altori	Icterus_gularis	1077601	Icterus gularis
otu405559	Icterus nigrogularis	yelori1	Icterus_nigrogularis	788024	Icterus nigrogularis
otu405560	Icterus auratus	oraori1	Icterus_auratus	500913	Icterus auratus
otu405561	Icterus leucopteryx	jamori1	Icterus_leucopteryx	788028	Icterus leucopteryx
otu405564	Icterus parisorum	scoori	Icterus_parisorum	788031	Icterus parisorum
otu405563	Icterus graduacauda	audori	Icterus_graduacauda	1077599	Icterus graduacauda
otu405562	Icterus chrysater	yebori1	Icterus_chrysater	1077592	Icterus chrysater
otu405524	Molothrus rufoaxillaris	scrcow1	Molothrus_rufoaxillaris	213452	Molothrus rufoaxillaris
otu405520	Molothrus aeneus	brocow	Molothrus_aeneus	213448	Molothrus aeneus
otu405521	Molothrus ater	bnhcow	Molothrus_ater	213450	Molothrus ater
otu405522	Molothrus bonariensis	shicow	Molothrus_bonariensis	213451	Molothrus bonariensis
otu405523	Molothrus oryzivorus	giacow	Molothrus_oryzivorus	1009279	Molothrus oryzivorus
otu405498	Anumara forbesi	forbla1	Curaeus_forbesi	3597162	Curaeus forbesi
otu405497	Gnorimopsar chopi	chobla1	Gnorimopsar_chopi	839100	Gnorimopsar chopi
