otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu96	no_match	no_match	Crax	979429	Crax
otu97	no_match	no_match	Gallus	153562	Gallus
otu98	no_match	no_match	Megapodius	837567	Megapodius
otu95	no_match	no_match	Anas	765185	Anas
otu94	no_match	no_match	Chauna	241847	Chauna
otu93	no_match	no_match	Anhima	1086565	Anhima
otu92	no_match	no_match	Pterocles	244698	Pterocles
otu91	no_match	no_match	Columba	938415	Columba
otu58	no_match	no_match	Bartramia	654833	Bartramia
otu59	no_match	no_match	Numenius	193426	Numenius
otu45	no_match	no_match	Arenaria	821756	Arenaria
otu43	no_match	no_match	Micropalama	5559012	Micropalama
otu44	no_match	no_match	Tryngites	809002	Tryngites
otu42	no_match	no_match	Philomachus	1090731	Philomachus
otu41	no_match	no_match	Limicola	651067	Limicola
otu40	no_match	no_match	Eurynorhynchus	180486	Eurynorhynchus
otu39	no_match	no_match	Aphriza	80713	Aphriza
otu38	no_match	no_match	Calidris	887704	Calidris
otu47	no_match	no_match	Tringa	719093	Tringa
otu46	not_a_bird	not_a_bird	Heteroscelus	None	None
otu48	not_a_bird	not_a_bird	Catoptrophorus	None	None
otu49	no_match	no_match	Actitis	810561	Actitis
otu50	no_match	no_match	Xenus	917048	Xenus
otu51	no_match	no_match	Phalaropus	214791	Phalaropus
otu52	no_match	no_match	Gallinago	615377	Gallinago
otu53	no_match	no_match	Coenocorypha	180481	Coenocorypha
otu54	no_match	no_match	Scolopax	244704	Scolopax
otu55	no_match	no_match	Limnodromus	1080870	Limnodromus
otu56	no_match	no_match	Lymnocryptes	615386	Lymnocryptes
otu57	no_match	no_match	Limosa	1080868	Limosa
otu69	no_match	no_match	Pedionomus	163950	Pedionomus
otu68	no_match	no_match	Thinocorus	628492	Thinocorus
otu67	no_match	no_match	Attagis	427703	Attagis
otu65	no_match	no_match	Nycticryphes	227377	Nycticryphes
otu66	no_match	no_match	Rostratula	5275	Rostratula
otu61	no_match	no_match	Microparra	526688	Microparra
otu60	no_match	no_match	Irediparra	331998	Irediparra
otu62	no_match	no_match	Actophilornis	977436	Actophilornis
otu63	no_match	no_match	Hydrophasianus	61133	Hydrophasianus
otu64	no_match	no_match	Jacana	332001	Jacana
otu33	no_match	no_match	Glareola	385959	Glareola
otu34	no_match	no_match	Stiltia	129397	Stiltia
otu35	no_match	no_match	Cursorius	214788	Cursorius
otu36	no_match	no_match	Rhinoptilus	57832	Rhinoptilus
otu4	no_match	no_match	Chlidonias	234668	Chlidonias
otu3	no_match	no_match	Thalasseus	1073500	Thalasseus
otu1	no_match	no_match	Sterna	16767	Sterna
otu2	no_match	no_match	Onychoprion	651068	Onychoprion
otu6	no_match	no_match	Gelochelidon	1021959	Gelochelidon
otu5	no_match	no_match	Hydroprogne	651063	Hydroprogne
otu7	no_match	no_match	Larosterna	341049	Larosterna
otu9	no_match	no_match	Sternula	129403	Sternula
otu8	no_match	no_match	Phaetusa	341046	Phaetusa
otu14	no_match	no_match	Creagrus	914344	Creagrus
otu15	no_match	no_match	Rhodostethia	583031	Rhodostethia
otu13	no_match	no_match	Xema	820015	Xema
otu12	no_match	no_match	Pagophila	154125	Pagophila
otu11	no_match	no_match	Rissa	525755	Rissa
otu10	no_match	no_match	Larus	887695	Larus
otu16	no_match	no_match	Rynchops	738517	Rynchops
otu17	no_match	no_match	Gygis	915896	Gygis
otu18	no_match	no_match	Anous	915881	Anous
otu32	no_match	no_match	Stercorarius	742632	Stercorarius
otu31	not_a_bird	not_a_bird	Catharacta	None	None
otu25	no_match	no_match	Brachyramphus	280896	Brachyramphus
otu24	no_match	no_match	Cepphus	280903	Cepphus
otu23	no_match	no_match	Synthliboramphus	1078410	Synthliboramphus
otu22	no_match	no_match	Uria	820019	Uria
otu21	no_match	no_match	Alle	280898	Alle
otu20	not_a_bird	not_a_bird	Pinguinus	None	None
otu19	no_match	no_match	Alca	855489	Alca
otu30	no_match	no_match	Fratercula	1014289	Fratercula
otu29	no_match	no_match	Cerorhinca	454477	Cerorhinca
otu28	no_match	no_match	Ptychoramphus	979344	Ptychoramphus
otu27	no_match	no_match	Aethia	855481	Aethia
otu26	no_match	no_match	Cyclorrhynchus	280906	Cyclorrhynchus
otu37	no_match	no_match	Turnix	365489	Turnix
otu87	no_match	no_match	Esacus	3597011	Esacus
otu88	no_match	no_match	Burhinus	261316	Burhinus
otu90	no_match	no_match	Pluvianellus	746740	Pluvianellus
otu89	no_match	no_match	Chionis	738519	Chionis
otu83	no_match	no_match	Ibidorhyncha	651065	Ibidorhyncha
otu84	no_match	no_match	Haematopus	193407	Haematopus
otu82	no_match	no_match	Recurvirostra	917050	Recurvirostra
otu81	no_match	no_match	Cladorhynchus	703809	Cladorhynchus
otu80	no_match	no_match	Himantopus	274627	Himantopus
otu85	no_match	no_match	Pluvialis	917053	Pluvialis
otu79	no_match	no_match	Vanellus	661812	Vanellus
otu78	no_match	no_match	Erythrogonys	180484	Erythrogonys
otu76	no_match	no_match	Peltohyas	651054	Peltohyas
otu77	no_match	no_match	Anarhynchus	703811	Anarhynchus
otu75	no_match	no_match	Oreopholus	661808	Oreopholus
otu72	no_match	no_match	Charadrius	112946	Charadrius
otu71	no_match	no_match	Thinornis	948794	Thinornis
