otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl121927	Morus serrator	ausgan1	Morus_serrator	403772	Morus serrator
Tl121912	Sula sula	refboo	Sula_sula	1030314	Sula sula
Tl55716	Phalacrocorax gaimardi	relcor1	Phalacrocorax_gaimardi	480885	Poikilocarbo gaimardi
Tl55710	Phalacrocorax urile	refcor	Phalacrocorax_urile	744567	Urile urile
Tl55711	Phalacrocorax pelagicus	pelcor	Phalacrocorax_pelagicus	744568	Urile pelagicus
Tl55722	Phalacrocorax penicillatus	bracor	Phalacrocorax_penicillatus	9830	Urile penicillatus
Tl55709	Phalacrocorax featherstoni	piisha1	Phalacrocorax_featherstoni	480886	Phalacrocorax featherstoni
Tl121913	Phalacrocorax punctatus	sposha1	Phalacrocorax_punctatus	480891	Phalacrocorax punctatus
Tl121921	Phalacrocorax varius	piecor1	Phalacrocorax_varius	701202	Phalacrocorax varius
Tl121928	Phalacrocorax sulcirostris	libcor1	Phalacrocorax_sulcirostris	443642	Phalacrocorax sulcirostris
Tl55712	Phalacrocorax capensis	capcor1	Phalacrocorax_capensis	9836	Phalacrocorax capensis
Tl55723	Phalacrocorax capillatus	japcor1	Phalacrocorax_capillatus	9835	Phalacrocorax capillatus
Tl121919	Phalacrocorax carbo	grecor	Phalacrocorax_carbo	969841	Phalacrocorax carbo
Tl121923	Phalacrocorax aristotelis	eursha1	Phalacrocorax_aristotelis	1021952	Gulosus aristotelis
Tl55717	Phalacrocorax brasilianus	neocor	Phalacrocorax_brasilianus	109023	Nannopterum brasilianus
Tl121916	Phalacrocorax auritus	doccor	Phalacrocorax_auritus	170200	Nannopterum auritus
Tl55718	Phalacrocorax magellanicus	magcor1	Phalacrocorax_magellanicus	323108	Leucocarbo magellanicus
Tl55720	Phalacrocorax onslowi	chisha1	Phalacrocorax_onslowi	9837	Leucocarbo onslowi
Tl55715	Phalacrocorax chalconotus	brosha1	Phalacrocorax_chalconotus	480890	Leucocarbo chalconotus
Tl55714	Phalacrocorax campbelli	caisha2	Phalacrocorax_campbelli	9831	Leucocarbo campbelli
Tl55719	Phalacrocorax purpurascens	macsha1	Phalacrocorax_purpurascens	9839	Leucocarbo purpurascens
Tl55721	no_match	no_match	Phalacrocorax_albiventer	969843	Leucocarbo albiventer
Tl55713	Phalacrocorax bougainvillii	guacor1	Phalacrocorax_bougainvillii	9834	Leucocarbo bougainvillii
Tl121932	Microcarbo melanoleucos	lipcor1	Phalacrocorax_melanoleucos	9838	Microcarbo melanoleucos
