otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl841859	not_a_bird	not_a_bird	Dromaeosauridae	4946052	Dromaeosauridae
Tl841834	not_a_bird	not_a_bird	Sapeornis	3601210	Sapeornis
Tl841853	not_a_bird	not_a_bird	Protopteryx	3601677	Protopteryx
Tl841842	not_a_bird	not_a_bird	Neuquenornis	3601524	Neuquenornis
Tl841848	not_a_bird	not_a_bird	Concornis	3604783	Concornis
Tl841840	not_a_bird	not_a_bird	Cathayornis	3601982	Cathayornis
Tl841849	no_match	no_match	Gobipteryx	4132136	Gobipteryx
Tl841862	not_a_bird	not_a_bird	Xiangornis	6155678	Xiangornis
Tl841850	not_a_bird	not_a_bird	Pengornis	6155644	Pengornis
Tl841857	no_match	no_match	Vorona	3601385	Vorona
Tl841851	not_a_bird	not_a_bird	Yanornis	3604301	Yanornis
Tl841846	not_a_bird	not_a_bird	Yixianornis	3600977	Yixianornis
Tl841837	not_a_bird	not_a_bird	Songlingornis	3603671	Songlingornis
Tl841839	not_a_bird	not_a_bird	Apsaravis	3603115	Apsaravis
Tl841836	no_match	no_match	Ichthyornis	3603279	Ichthyornis
Tl841844	Crypturellus undulatus	undtin1	Crypturellus_undulatus	870607	Crypturellus undulatus
Tl841858	not_a_bird	not_a_bird	Lithornis	4132138	Lithornis
Tl841843	Pauxi pauxi	helcur1	Crax_pauxi	1014138	Pauxi pauxi
Tl841856	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
Tl841855	Anas platyrhynchos	mallar3	Anas_platyrhynchos	765167	Anas platyrhynchos
Tl841841	Chauna torquata	souscr1	Chauna_torquata	860132	Chauna torquata
Tl841860	not_a_bird	not_a_bird	Iaceornis_	6150787	Iaceornis
Tl841854	no_match	no_match	Hesperornis	3600984	Hesperornis
Tl841833	not_a_bird	not_a_bird	Baptornis	4132105	Baptornis
Tl841861	not_a_bird	not_a_bird	Hongshanornis	4143598	Hongshanornis
Tl841847	no_match	no_match	Patagopteryx	3601387	Patagopteryx
Tl841852	not_a_bird	not_a_bird	Archaeorynchus	None	None
Tl841838	not_a_bird	not_a_bird	Confuciusornis	4132144	Confuciusornis
Tl841845	no_match	no_match	Jeholornis	3601624	Jeholornis
Tl841835	no_match	no_match	Archaeopteryx	6150678	Archaeopteryx (genus in Eumetazoa)
