otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl2157404	Tetraophasis szechenyii	szepar1	Tetraophasis_szechenyii	438398	Tetraophasis szechenyii
Tl2157397	Lophophorus lhuysii	chimon1	Lophophorus_lhuysii	689091	Lophophorus lhuysii
Tl2157401	Tragopan temminckii	temtra1	Tragopan_temminckii	51356	Tragopan temminckii
Tl2157398	Pucrasia macrolopha	kokphe1	Pucrasia_macrolopha	572162	Pucrasia macrolopha
Tl2157396	Meleagris gallopavo	wiltur	Meleagris_gallopavo	446482	Meleagris gallopavo
Tl2157393	Phasianus colchicus	rinphe	Phasianus_colchicus	102719	Phasianus colchicus
Tl2157399	Syrmaticus reevesii	reephe1	Syrmaticus_reevesii	572176	Syrmaticus reevesii
Tl2157395	Chrysolophus amherstiae	laaphe1	Chrysolophus_amherstiae	943883	Chrysolophus amherstiae
Tl2157403	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
Tl2157402	Arborophila brunneopectus	babpar1	Arborophila_brunneopectus	3596048	Arborophila brunneopectus
Tl2157394	Arborophila ardens	haipar1	Arborophila_ardens	586082	Arborophila ardens
Tl2157400	Arborophila rufipectus	sicpar1	Arborophila_rufipectus	1077380	Arborophila rufipectus
Tl2157392	Anas platyrhynchos	mallar3	Anas_platyrhynchos	765167	Anas platyrhynchos
