otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu4863	not_a_bird	not_a_bird	Amborella_trichopoda	303950	Amborella trichopoda
otu4864	not_a_bird	not_a_bird	Trithuria_filamentosa	856534	Trithuria filamentosa
otu4866	not_a_bird	not_a_bird	Nymphaea_alba	1081719	Nymphaea alba
otu4867	not_a_bird	not_a_bird	Cabomba_caroliniana	10943	Cabomba caroliniana
otu4865	not_a_bird	not_a_bird	Nuphar_advena	966714	Nuphar advena
otu5055	not_a_bird	not_a_bird	Ranunculus_macranthus	973714	Ranunculus macranthus
otu5056	not_a_bird	not_a_bird	Megaleranthis_saniculifolia	604765	Megaleranthis saniculifolia
otu5057	not_a_bird	not_a_bird	Nandina_domestica	297870	Nandina domestica
otu5014	not_a_bird	not_a_bird	Pelargonium_hortorum	3942277	Pelargonium x hortorum
otu5013	not_a_bird	not_a_bird	Hypseocharis_bilobata	816810	Hypseocharis bilobata
otu5016	not_a_bird	not_a_bird	Viviania_marifolia	760804	Viviania marifolia
otu5015	not_a_bird	not_a_bird	Melianthus_comosus	553547	Melianthus comosus
otu5020	not_a_bird	not_a_bird	Lythrum_flagellare	314412	Lythrum flagellare
otu5022	not_a_bird	not_a_bird	Oenothera_argillicola	438936	Oenothera argillicola
otu5021	not_a_bird	not_a_bird	Oenothera_parviflora	891451	Oenothera parviflora
otu5025	not_a_bird	not_a_bird	Oenothera_glazioviana	891449	Oenothera glazioviana
otu5024	not_a_bird	not_a_bird	Oenothera_biennis	438941	Oenothera biennis
otu5023	not_a_bird	not_a_bird	Oenothera_elata	536540	Oenothera elata
otu5026	not_a_bird	not_a_bird	Terminalia_catappa	489597	Terminalia catappa
otu5019	not_a_bird	not_a_bird	Clidemia_dentata	547505	Clidemia dentata
otu5017	not_a_bird	not_a_bird	Myrtus_communis	475714	Myrtus communis
otu5018	not_a_bird	not_a_bird	Eucalyptus_globulus	847929	Eucalyptus globulus
otu4990	not_a_bird	not_a_bird	Mangifera_indica	807634	Mangifera indica
otu4991	not_a_bird	not_a_bird	Schinus_terebinthifolius	132434	Schinus terebinthifolius
otu4992	not_a_bird	not_a_bird	Citrus_sinensis	3942433	Citrus sinensis
otu4998	not_a_bird	not_a_bird	Carica_papaya_Soltis	429474	Carica papaya
otu4999	not_a_bird	not_a_bird	Carica_papaya_GB	429474	Carica papaya
otu5002	not_a_bird	not_a_bird	Draba_nemorosa	918850	Draba nemorosa
otu5003	not_a_bird	not_a_bird	Arabis_hirsuta	550043	Arabis hirsuta
otu5004	not_a_bird	not_a_bird	Brassica_rapa	833632	Brassica rapa
otu5005	not_a_bird	not_a_bird	Lobularia_maritima	213304	Lobularia maritima
otu5009	not_a_bird	not_a_bird	Crucihimalaya_wallichii	550046	Crucihimalaya wallichii
otu5012	not_a_bird	not_a_bird	Arabidopsis_thaliana	309263	Arabidopsis thaliana
otu5011	not_a_bird	not_a_bird	Capsella_bursa-pastoris	833644	Capsella bursa-pastoris
otu5010	not_a_bird	not_a_bird	Olimarabidopsis_pumila	212322	Olimarabidopsis pumila
otu5006	not_a_bird	not_a_bird	Barbarea_verna	35915	Barbarea verna
otu5007	not_a_bird	not_a_bird	Nasturtium_officinale	556245	Nasturtium officinale
otu5008	not_a_bird	not_a_bird	Lepidium_virginicum	872349	Lepidium virginicum
otu5001	not_a_bird	not_a_bird	Aethionema_coridifolium	835715	Aethionema cordifolium
otu5000	not_a_bird	not_a_bird	Aethionema_grandiflorum	323921	Aethionema grandiflorum
otu4994	not_a_bird	not_a_bird	Neurada_procumbens	833572	Neurada procumbens
otu4995	not_a_bird	not_a_bird	Gonystylus_bancanus	428524	Gonystylus bancanus
otu4996	not_a_bird	not_a_bird	Gossypium_hirsutum	854480	Gossypium hirsutum
