otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu948	not_a_bird	not_a_bird	Non-Archosauromorpha	None	None
otu949	not_a_bird	not_a_bird	Crocodylia	195672	Crocodylia
otu952	not_a_bird	not_a_bird	Herrerasaurus	4946936	Herrerasaurus
otu953	not_a_bird	not_a_bird	Dilophosaurus	4947129	Dilophosaurus
otu954	not_a_bird	not_a_bird	Coelophysis	4947020	Coelophysis
otu957	not_a_bird	not_a_bird	Allosauroidea	4127029	Allosaurus
otu962	not_a_bird	not_a_bird	Gallimimus	4129011	Gallimimus
otu961	not_a_bird	not_a_bird	Struthiomimus	4129024	Struthiomimus
otu960	not_a_bird	not_a_bird	Ornithomimosaurus	4129013	Ornithomimus
otu959	not_a_bird	not_a_bird	Pelecanimimus	4127289	Pelecanimimus
otu965	not_a_bird	not_a_bird	Therizinosauroidea	4128311	Therizinosauridae
otu966	not_a_bird	not_a_bird	Oviraptorosauria	4946650	Oviraptor
otu968	not_a_bird	not_a_bird	Protoarchaeopteryx	3604936	Protarchaeopteryx
otu967	not_a_bird	not_a_bird	Caudipteryx	4129551	Caudipteryx
otu975	no_match	no_match	Archaeopteryx	3604083	Archaeopteryx
otu976	not_a_bird	not_a_bird	Confuciusornis	4132144	Confuciusornis
otu982	not_a_bird	not_a_bird	Lithornis	3600975	Lithornithidae
otu1004	no_match	no_match	Gavia	803675	Gavia
otu1005	no_match	no_match	Podiceps	329993	Podiceps
otu1006	no_match	no_match	Spheniscus	494360	Spheniscus
otu1007	no_match	no_match	Pelecanoides	904488	Pelecanoides
otu1011	no_match	no_match	Puffinus	1028843	Puffinus
otu1010	no_match	no_match	Diomedea	379419	Diomedea
otu1009	no_match	no_match	Pachyptila	854632	Pachyptila
otu1008	no_match	no_match	Oceanites	656590	Oceanites
otu1013	no_match	no_match	Phaethon	5559043	Phaethon
otu1014	no_match	no_match	Fregata	108973	Fregata
otu1015	no_match	no_match	Pelecanus	316994	Pelecanus
otu1016	no_match	no_match	Sula	160486	Sula
otu1017	no_match	no_match	Anhinga	443638	Anhinga
otu1018	no_match	no_match	Phalacrocorax	322277	Phalacrocorax
otu1012	no_match	no_match	Balaeniceps	597797	Balaeniceps
otu1024	no_match	no_match	Scopus	464703	Scopus (genus in Opisthokonta)
otu1027	no_match	no_match	Ciconia	363012	Ciconia
otu1028	no_match	no_match	Phoenicopterus	443649	Phoenicopterus
otu1025	no_match	no_match	Ajaia	5559022	Platalea
otu1026	no_match	no_match	Plegadis	1092197	Plegadis
otu1023	no_match	no_match	Botaurus	729489	Botaurus
otu1022	no_match	no_match	Tigrisoma	307211	Tigrisoma
otu1021	no_match	no_match	Nycticorax	313128	Nycticorax
otu1020	no_match	no_match	Ardea	860130	Ardea
otu1019	no_match	no_match	Cochlearius	154816	Cochlearius
otu1029	no_match	no_match	Afrotis	1041318	Afrotis
otu1030	no_match	no_match	Cariama	966327	Cariama
otu1034	no_match	no_match	Psophia	915642	Psophia
otu1035	no_match	no_match	Aramus	915651	Aramus
otu1036	no_match	no_match	Grus	414354	Grus
