otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu219807	not_a_bird	not_a_bird	Mesostigma_viride	976425	Mesostigma viride
otu219821	not_a_bird	not_a_bird	Physcomitrella_patens	821359	Physcomitrella patens
otu219921	not_a_bird	not_a_bird	Coleochaete_scutata	59856	Coleochaete scutata
otu219782	not_a_bird	not_a_bird	Arabidopsis_thaliana	309263	Arabidopsis thaliana
otu219881	not_a_bird	not_a_bird	Zea_mays	605194	Zea mays
otu219833	not_a_bird	not_a_bird	Xenopus_laevis	465096	Xenopus laevis
otu219793	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
otu219945	not_a_bird	not_a_bird	Calanus_pacificus	977889	Calanus pacificus
otu219886	not_a_bird	not_a_bird	Caenorhabditis_drosophilae	362927	Caenorhabditis drosophilae
otu219815	not_a_bird	not_a_bird	Hydra_littoralis	111442	Hydra littoralis
otu219862	not_a_bird	not_a_bird	Taphrina_deformans	406032	Taphrina deformans
otu219847	not_a_bird	not_a_bird	Schizosaccharomyces_pombe	990004	Schizosaccharomyces pombe
otu219908	not_a_bird	not_a_bird	Pneumocystis_carinii	352919	Pneumocystis carinii
otu219895	not_a_bird	not_a_bird	Neurospora_crassa	572462	Neurospora crassa
otu219780	not_a_bird	not_a_bird	Eurotium_rubrum	118490	Aspergillus ruber
otu219844	not_a_bird	not_a_bird	Peziza_badia	1014723	Peziza badia
otu219843	not_a_bird	not_a_bird	Morchella_elata	339440	Morchella elata
otu219787	not_a_bird	not_a_bird	Saccharomyces_cerevisiae	908549	Saccharomyces cerevisiae
otu219811	not_a_bird	not_a_bird	Boletus_satanas	111540	Boletus satanas
otu219878	not_a_bird	not_a_bird	Coprinus_cinereus	737441	Coprinopsis cinerea
otu219944	not_a_bird	not_a_bird	Ustilago_hordii	785363	Ustilago hordei
otu219948	not_a_bird	not_a_bird	Endogone_pisiforme	837861	Endogone pisiformis
otu219946	not_a_bird	not_a_bird	Glomus_mossae	1039477	Funneliformis mosseae
otu219896	not_a_bird	not_a_bird	Gigaspora_margarita	837853	Gigaspora margarita
otu219784	not_a_bird	not_a_bird	Chytridium_confervae	43479	Chytriomyces confervae
otu219839	not_a_bird	not_a_bird	Neocallimastix_frontalis	352925	Neocallimastix frontalis
otu219806	not_a_bird	not_a_bird	Caecomyces_communis	212393	Caecomyces communis
otu219947	not_a_bird	not_a_bird	Piromyces_communis	212395	Piromyces communis
otu219781	not_a_bird	not_a_bird	Echinosporangium_transversale	861293	Lobosporangium transversale
otu219854	not_a_bird	not_a_bird	Mortierella_polycephala	773457	Mortierella polycephala
otu219813	not_a_bird	not_a_bird	Mortierella_wolfii	178191	Mortierella wolfii
otu219797	not_a_bird	not_a_bird	Furculomyces_boomerangus	138167	Furculomyces boomerangus
otu219859	not_a_bird	not_a_bird	Smittium_culisetae	None	None
otu219845	not_a_bird	not_a_bird	Capniomyces_stellatus	463512	Capniomyces stellatus
otu219827	not_a_bird	not_a_bird	Kickxella_alabastrina	1033555	Kickxella alabastrina
otu219810	not_a_bird	not_a_bird	Linderina_pennispora	1033553	Linderina pennispora
otu219857	not_a_bird	not_a_bird	Dipsacomyces_acuminosporus	313418	Dipsacomyces acuminosporus
otu219870	not_a_bird	not_a_bird	Conidiobolus_coronatus	167675	Conidiobolus coronatus
otu219869	not_a_bird	not_a_bird	Entomophthora_muscae	167668	Entomophthora muscae
otu219812	not_a_bird	not_a_bird	Mucor_hiemalis	530855	Mucor hiemalis
otu219900	not_a_bird	not_a_bird	Rhizopus_oryzae	530834	Rhizopus liquefaciens
otu219836	not_a_bird	not_a_bird	Absidia_glauca	212389	Absidia glauca
otu219868	not_a_bird	not_a_bird	Blastocladiella_emersonii	263372	Blastocladiella emersonii
