otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl3347228	Francolinus francolinus	blkfra	Francolinus_francolinus_Karachi3	676796	Francolinus francolinus
Tl3347238	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD8	676796	Francolinus francolinus
Tl3347312	Francolinus francolinus	blkfra	Francolinus_francolinus_GG1	676796	Francolinus francolinus
Tl3347259	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch4b	676796	Francolinus francolinus
Tl3347318	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD7	676796	Francolinus francolinus
Tl3347295	Francolinus francolinus	blkfra	Francolinus_francolinus_BS12a	676796	Francolinus francolinus
Tl3347282	Francolinus francolinus	blkfra	Francolinus_francolinus_Musa4	676796	Francolinus francolinus
Tl3347254	Francolinus francolinus	blkfra	Francolinus_francolinus_S3	676796	Francolinus francolinus
Tl3347235	Francolinus francolinus	blkfra	Francolinus_francolinus_Bhimbar1	676796	Francolinus francolinus
Tl3347310	Francolinus francolinus	blkfra	Francolinus_francolinus_S1	676796	Francolinus francolinus
Tl3347267	Francolinus francolinus	blkfra	Francolinus_francolinus_Larkana4	676796	Francolinus francolinus
Tl3347218	Francolinus francolinus	blkfra	Francolinus_francolinus_Mekhtar2	676796	Francolinus francolinus
Tl3347212	Francolinus francolinus	blkfra	Francolinus_francolinus_Al3b	676796	Francolinus francolinus
Tl3347311	Francolinus francolinus	blkfra	Francolinus_francolinus_Karachi1	676796	Francolinus francolinus
Tl3347205	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD11	676796	Francolinus francolinus
Tl3347239	Francolinus francolinus	blkfra	Francolinus_francolinus_Kohala2	676796	Francolinus francolinus
Tl3347203	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD13	676796	Francolinus francolinus
Tl3347300	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD6	676796	Francolinus francolinus
Tl3347232	Francolinus francolinus	blkfra	Francolinus_francolinus_Quetta3	676796	Francolinus francolinus
Tl3347306	Francolinus francolinus	blkfra	Francolinus_francolinus_Zhoab1	676796	Francolinus francolinus
Tl3347236	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal6	676796	Francolinus francolinus
Tl3347245	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal7	676796	Francolinus francolinus
Tl3347220	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal4	676796	Francolinus francolinus
Tl3347247	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal10	676796	Francolinus francolinus
Tl3347221	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal20	676796	Francolinus francolinus
Tl3347219	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal11	676796	Francolinus francolinus
Tl3347288	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal1	676796	Francolinus francolinus
Tl3347274	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal12	676796	Francolinus francolinus
Tl3347279	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal15	676796	Francolinus francolinus
Tl3347317	Francolinus francolinus	blkfra	Francolinus_francolinus_Jhelum1	676796	Francolinus francolinus
Tl3347198	Francolinus francolinus	blkfra	Francolinus_francolinus_Mirpur1	676796	Francolinus francolinus
Tl3347270	Francolinus francolinus	blkfra	Francolinus_francolinus_Kotli1	676796	Francolinus francolinus
Tl3347241	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal3	676796	Francolinus francolinus
Tl3347284	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti1	676796	Francolinus francolinus
Tl3347225	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal14	676796	Francolinus francolinus
Tl3347222	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD1	676796	Francolinus francolinus
Tl3347199	Francolinus francolinus	blkfra	Francolinus_francolinus_BS6a	676796	Francolinus francolinus
Tl3347210	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal5	676796	Francolinus francolinus
Tl3347257	Francolinus francolinus	blkfra	Francolinus_francolinus_Mekhtar1	676796	Francolinus francolinus
Tl3347266	Francolinus francolinus	blkfra	Francolinus_francolinus_JAC1	676796	Francolinus francolinus
Tl3347316	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti3	676796	Francolinus francolinus
Tl3347268	Francolinus francolinus	blkfra	Francolinus_francolinus_JAC3	676796	Francolinus francolinus
Tl3347293	Francolinus francolinus	blkfra	Francolinus_francolinus_Quetta1	676796	Francolinus francolinus
Tl3347256	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti5	676796	Francolinus francolinus
Tl3347276	Francolinus francolinus	blkfra	Francolinus_francolinus_Musa2	676796	Francolinus francolinus
Tl3347214	Francolinus francolinus	blkfra	Francolinus_francolinus_Larkana1	676796	Francolinus francolinus
Tl3347285	Francolinus francolinus	blkfra	Francolinus_francolinus_BS7a	676796	Francolinus francolinus
Tl3347229	Francolinus francolinus	blkfra	Francolinus_francolinus_BS5a	676796	Francolinus francolinus
Tl3347202	Francolinus francolinus	blkfra	Francolinus_francolinus_Jiwani2	676796	Francolinus francolinus
Tl3347301	Francolinus francolinus	blkfra	Francolinus_francolinus_Jiwani1	676796	Francolinus francolinus
Tl3347208	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD4	676796	Francolinus francolinus
Tl3347243	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot1	676796	Francolinus francolinus
Tl3347315	Francolinus francolinus	blkfra	Francolinus_francolinus_BS4a	676796	Francolinus francolinus
Tl3347207	Francolinus francolinus	blkfra	Francolinus_francolinus_S2	676796	Francolinus francolinus
Tl3347246	Francolinus francolinus	blkfra	Francolinus_francolinus_Chagai2	676796	Francolinus francolinus
Tl3347196	Francolinus francolinus	blkfra	Francolinus_francolinus_Chagai1	676796	Francolinus francolinus
Tl3347204	Francolinus francolinus	blkfra	Francolinus_francolinus_Kohala3	676796	Francolinus francolinus
Tl3347209	Francolinus francolinus	blkfra	Francolinus_francolinus_BS2a	676796	Francolinus francolinus
Tl3347271	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti6	676796	Francolinus francolinus
Tl3347250	Francolinus francolinus	blkfra	Francolinus_francolinus_Iran19	676796	Francolinus francolinus
Tl3347252	Francolinus francolinus	blkfra	Francolinus_francolinus_BS1a	676796	Francolinus francolinus
Tl3347294	Francolinus francolinus	blkfra	Francolinus_francolinus_HA5	676796	Francolinus francolinus
Tl3347258	Francolinus francolinus	blkfra	Francolinus_francolinus_JAC2	676796	Francolinus francolinus
Tl3347213	Francolinus francolinus	blkfra	Francolinus_francolinus_India1	676796	Francolinus francolinus
Tl3347233	Francolinus francolinus	blkfra	Francolinus_francolinus_HA3	676796	Francolinus francolinus
Tl3347297	Francolinus francolinus	blkfra	Francolinus_francolinus_India2	676796	Francolinus francolinus
Tl3347302	Francolinus francolinus	blkfra	Francolinus_francolinus_India3	676796	Francolinus francolinus
Tl3347264	Francolinus francolinus	blkfra	Francolinus_francolinus_Chagai3	676796	Francolinus francolinus
Tl3347313	Francolinus francolinus	blkfra	Francolinus_francolinus_Kan1	676796	Francolinus francolinus
Tl3347281	Francolinus francolinus	blkfra	Francolinus_francolinus_RKN2a	676796	Francolinus francolinus
Tl3347278	Francolinus francolinus	blkfra	Francolinus_francolinus_HA2	676796	Francolinus francolinus
Tl3347260	Francolinus francolinus	blkfra	Francolinus_francolinus_RKN1a	676796	Francolinus francolinus
Tl3347269	Francolinus francolinus	blkfra	Francolinus_francolinus_HA1	676796	Francolinus francolinus
Tl3347215	Francolinus francolinus	blkfra	Francolinus_francolinus_BS13a	676796	Francolinus francolinus
Tl3347262	Francolinus francolinus	blkfra	Francolinus_francolinus_HA4	676796	Francolinus francolinus
Tl3347305	Francolinus francolinus	blkfra	Francolinus_francolinus_Muz2	676796	Francolinus francolinus
Tl3347251	Francolinus francolinus	blkfra	Francolinus_francolinus_Zhoab2	676796	Francolinus francolinus
Tl3347275	Francolinus francolinus	blkfra	Francolinus_francolinus_Larkana3	676796	Francolinus francolinus
Tl3347290	Francolinus francolinus	blkfra	Francolinus_francolinus_Musa3	676796	Francolinus francolinus
Tl3347298	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch1a	676796	Francolinus francolinus
Tl3347226	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch2b	676796	Francolinus francolinus
Tl3347206	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch3b	676796	Francolinus francolinus
Tl3347304	Francolinus francolinus	blkfra	Francolinus_francolinus_BS11a	676796	Francolinus francolinus
Tl3347314	Francolinus francolinus	blkfra	Francolinus_francolinus_Quetta2	676796	Francolinus francolinus
Tl3347201	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD9	676796	Francolinus francolinus
Tl3347280	Francolinus francolinus	blkfra	Francolinus_francolinus_Iran18	676796	Francolinus francolinus
Tl3347248	Francolinus francolinus	blkfra	Francolinus_francolinus_Iran12	676796	Francolinus francolinus
Tl3347261	Francolinus francolinus	blkfra	Francolinus_francolinus_Iran11	676796	Francolinus francolinus
Tl3347211	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD5	676796	Francolinus francolinus
Tl3347273	Francolinus francolinus	blkfra	Francolinus_francolinus_Al2b	676796	Francolinus francolinus
Tl3347292	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal8	676796	Francolinus francolinus
Tl3347287	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal16	676796	Francolinus francolinus
Tl3347249	Francolinus francolinus	blkfra	Francolinus_francolinus_Larkana5	676796	Francolinus francolinus
Tl3347265	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti4	676796	Francolinus francolinus
Tl3347308	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot5	676796	Francolinus francolinus
Tl3347216	Francolinus francolinus	blkfra	Francolinus_francolinus_Basti2	676796	Francolinus francolinus
Tl3347240	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD14	676796	Francolinus francolinus
Tl3347223	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch5b	676796	Francolinus francolinus
Tl3347234	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot3	676796	Francolinus francolinus
Tl3347197	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot4	676796	Francolinus francolinus
Tl3347244	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD3	676796	Francolinus francolinus
Tl3347231	Francolinus francolinus	blkfra	Francolinus_francolinus_Ch6b	676796	Francolinus francolinus
Tl3347230	Francolinus francolinus	blkfra	Francolinus_francolinus_BS10a	676796	Francolinus francolinus
Tl3347200	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD12	676796	Francolinus francolinus
Tl3347289	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD15	676796	Francolinus francolinus
Tl3347272	Francolinus francolinus	blkfra	Francolinus_francolinus_BS8a	676796	Francolinus francolinus
Tl3347299	Francolinus francolinus	blkfra	Francolinus_francolinus_BS9a	676796	Francolinus francolinus
Tl3347309	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD10	676796	Francolinus francolinus
Tl3347307	Francolinus francolinus	blkfra	Francolinus_francolinus_Kohala1	676796	Francolinus francolinus
Tl3347263	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD16	676796	Francolinus francolinus
Tl3347296	Francolinus francolinus	blkfra	Francolinus_francolinus_BAD2	676796	Francolinus francolinus
Tl3347237	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot2	676796	Francolinus francolinus
Tl3347286	Francolinus francolinus	blkfra	Francolinus_francolinus_Muz1	676796	Francolinus francolinus
Tl3347291	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal13	676796	Francolinus francolinus
Tl3347227	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal9	676796	Francolinus francolinus
Tl3347283	Francolinus francolinus	blkfra	Francolinus_francolinus_Nepal2	676796	Francolinus francolinus
Tl3347277	Francolinus francolinus	blkfra	Francolinus_francolinus_Sialkot6	676796	Francolinus francolinus
Tl3347217	Francolinus francolinus	blkfra	Francolinus_francolinus_Al1a	676796	Francolinus francolinus
Tl3347255	Francolinus francolinus	blkfra	Francolinus_francolinus_BS3a	676796	Francolinus francolinus
Tl3347253	Francolinus francolinus	blkfra	Francolinus_francolinus_Karachi4	676796	Francolinus francolinus
Tl3347242	Francolinus francolinus	blkfra	Francolinus_francolinus_S4	676796	Francolinus francolinus
Tl3347303	Francolinus francolinus	blkfra	Francolinus_francolinus_Larkana2	676796	Francolinus francolinus
Tl3347224	Francolinus francolinus	blkfra	Francolinus_francolinus_Karachi2	676796	Francolinus francolinus
