otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu341873	not_a_bird	not_a_bird	Hubrechtella_dubia	682979	Hubrechtella dubia
otu341877	not_a_bird	not_a_bird	Terebratalia_transversa	463351	Terebratalia transversa
otu341913	not_a_bird	not_a_bird	Phoronopsis_viridis	1096753	Phoronopsis harmeri
otu341878	not_a_bird	not_a_bird	Dugesia_japonica	101220	Dugesia japonica
otu341891	not_a_bird	not_a_bird	Schistosoma_mansoni	191483	Schistosoma mansoni
otu341902	not_a_bird	not_a_bird	Pantinonemertes_sp._nov.	26468	Pantinonemertes
otu341935	not_a_bird	not_a_bird	Tegula_brunnea	790758	Tegula brunnea
otu341909	not_a_bird	not_a_bird	Lottia_austrodigitalis	739005	Lottia austrodigitalis
otu341895	not_a_bird	not_a_bird	Onchidella_borealis	739017	Onchidella borealis
otu341893	not_a_bird	not_a_bird	Macoma_nasuta	739007	Macoma nasuta
otu341904	not_a_bird	not_a_bird	Lampsilis_cardium	734797	Lampsilis cardium
otu341911	not_a_bird	not_a_bird	Lepidochitona_hartwegi	2866728	Lepidochitona hartwegii
otu341918	not_a_bird	not_a_bird	Octopus_rubescens	609506	Octopus rubescens
otu341910	not_a_bird	not_a_bird	Conopeum_sp.	856797	Conopeum
otu341922	not_a_bird	not_a_bird	Watersipora_subtorquata	160276	Watersipora subtorquata
otu341930	not_a_bird	not_a_bird	Lineus_ruber	283796	Lineus ruber
otu341903	not_a_bird	not_a_bird	opilionid	4428	Opiliones
otu341912	not_a_bird	not_a_bird	Garypus_californica	282043	Garypus californicus
otu341932	not_a_bird	not_a_bird	Loxoceles_reclusa	673746	Loxosceles reclusa
otu341936	not_a_bird	not_a_bird	Scolopocryptops_sexspinosa	99333	Scolopocryptops sexspinosus
otu341920	not_a_bird	not_a_bird	Ctenocephalides_felis	81976	Ctenocephalides felis
otu341901	not_a_bird	not_a_bird	Acrosternum_hilare	906497	Acrosternum hilare
otu341908	not_a_bird	not_a_bird	Doru_lineare	820122	Doru lineare
otu341907	not_a_bird	not_a_bird	nematoceran_dipteran	None	None
otu341885	not_a_bird	not_a_bird	Drosophila_melanogaster	505714	Drosophila melanogaster
otu341917	not_a_bird	not_a_bird	brachyceran_dipteran	None	None
otu341923	not_a_bird	not_a_bird	Harmonia_axyridis	258281	Harmonia axyridis
otu341882	not_a_bird	not_a_bird	Tenebrio_molitor	1093470	Tenebrio molitor
otu341876	not_a_bird	not_a_bird	Caenorhabditis_elegans	395048	Caenorhabditis elegans
otu341881	not_a_bird	not_a_bird	Artemia_franciscana	59094	Artemia franciscana
otu341887	not_a_bird	not_a_bird	Carcinus_maenas	1089892	Carcinus maenas
otu341905	not_a_bird	not_a_bird	Callinectes_sapidus	182906	Callinectes sapidus
otu341900	not_a_bird	not_a_bird	oniscidean_isopod	293038	Oniscidea
otu341933	not_a_bird	not_a_bird	Caprella_sp.	None	None
otu341916	not_a_bird	not_a_bird	diplopodan_2	1078162	Diplopoda
otu341931	not_a_bird	not_a_bird	diplopodan_1	1078162	Diplopoda
otu341919	not_a_bird	not_a_bird	Bufo_marinus	889340	Rhinella marina
otu341886	not_a_bird	not_a_bird	Xenopus_laevis	465096	Xenopus laevis
otu341888	Gallus gallus	redjun	Gallus_gallus	153563	Gallus gallus
otu341880	not_a_bird	not_a_bird	Sus_scrofa	730013	Sus scrofa
otu341890	not_a_bird	not_a_bird	Homo_sapiens	770315	Homo sapiens
otu341884	not_a_bird	not_a_bird	Canis_familiaris	247333	Canis lupus familiaris
otu341879	not_a_bird	not_a_bird	Ovis_aries	70819	Ovis aries
otu341874	not_a_bird	not_a_bird	Rattus_norvegicus	271555	Rattus norvegicus
otu341883	not_a_bird	not_a_bird	Danio_rerio	1005914	Danio rerio
otu341940	not_a_bird	not_a_bird	Catostomus_commersoni	955101	Catostomus commersonii
otu341939	not_a_bird	not_a_bird	Anguilla_anguilla	854201	Anguilla anguilla
otu341938	not_a_bird	not_a_bird	Oreochromis_mossambicus	288069	Oreochromis mossambicus
otu341924	not_a_bird	not_a_bird	Torpedo_californica	493412	Torpedo californica
otu341892	not_a_bird	not_a_bird	Asterina_miniata	174354	Patiria miniata
otu341875	not_a_bird	not_a_bird	Strongylocentrotus_purpuratus	564702	Strongylocentrotus purpuratus
otu341889	not_a_bird	not_a_bird	Hydra_vulgaris	861536	Hydra vulgaris
