otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu1	Pitta versicolor	noipit1	Pitta_versicolor	413075	Pitta versicolor
otu2	Onychorhynchus coronatus	royfly1	Onychorhynchus_coronatus	179648	Onychorhynchus coronatus
otu3	Terenotriccus erythrurus	rutfly2	Terenotriccus_erythrurus	41222	Terenotriccus erythrurus
otu4	Myiobius barbatus	whifly1	Myiobius_barbatus	474791	Myiobius barbatus
otu21	Ramphotrigon megacephalum	lahfla2	Ramphotrigon_megacephala	753791	Ramphotrigon megacephalum
otu22	Colonia colonus	lottyr1	Colonia_colonus	703030	Colonia colonus
otu23	Lathrotriccus euleri	eulfly1	Lathrotriccus_euleri	568712	Lathrotriccus euleri
otu24	Contopus cinereus	tropew1	Contopus_cinereus	482799	Contopus cinereus
otu25	Cnemotriccus fuscatus	fusfly1	Cnemotriccus_fuscatus	1044511	Cnemotriccus fuscatus
otu28	Ramphotrigon ruficauda	rutfla1	Ramphotrigon_ruficauda	753797	Ramphotrigon ruficauda
otu27	Tyrannulus elatus	yectyr1	Tyrannulus_elatus	127704	Tyrannulus elatus
otu29	Myiarchus tuberculifer	ducfly	Myiarchus_tuberculifer	730978	Myiarchus tuberculifer
otu30	Myiarchus swainsoni	swafly1	Myiarchus_swainsoni	105673	Myiarchus swainsoni
otu31	Tyrannus melancholicus	trokin	Tyrannus_melancholicus	1068161	Tyrannus melancholicus
otu32	Tyrannus tyrannus	easkin	Tyrannus_tyrannus	463183	Tyrannus tyrannus
otu26	Myiopagis viridicata	greela	Myiopagis_viridicata	610934	Myiopagis viridicata
otu34	Sublegatus arenarum	nosfly1	Sublegatus_arenarum	361708	Sublegatus arenarum
otu35	Sublegatus obscurior	amsfly1	Sublegatus_obscurior	361718	Sublegatus obscurior
otu33	Sublegatus modestus	sosfly1	Sublegatus_modestus	1044514	Sublegatus modestus
otu5	Phaeomyias murina	moctyr1	Phaeomyias_murina	411522	Phaeomyias murina
otu6	Myiotriccus ornatus	ornfly1	Myiotriccus_ornatus	187324	Myiotriccus ornatus
otu7	Elaenia ruficeps	rucela1	Elaenia_ruficeps	857822	Elaenia ruficeps
otu8	Phyllomyias plumbeiceps	plctyr1	Phyllomyias_plumbeiceps	988333	Phyllomyias plumbeiceps
otu9	Phyllomyias uropygialis	tartyr1	Phyllomyias_uropygialis	121889	Phyllomyias uropygialis
otu10	Mecocerculus minor	subtyr1	Mecocerculus_minor	636757	Mecocerculus minor
otu13	Mecocerculus leucophrys	whttyr2	Mecocerculus_leucophrys	1008935	Mecocerculus leucophrys
otu14	Elaenia flavogaster	yebela1	Elaenia_flavogaster	683056	Elaenia flavogaster
otu12	Camptostoma obsoletum	sobtyr1	Camptostoma_obsoletum	482813	Camptostoma obsoletum
otu11	Ornithion inerme	whltyr1	Ornithion_inerme	411520	Ornithion inerme
otu17	Capsiempis flaveola	yeltyr1	Capsiempis_flaveola	179650	Capsiempis flaveola
otu16	Suiriri suiriri	suifly1	Suiriri_suiriri	937192	Suiriri suiriri
otu18	Phyllomyias fasciatus	platyr2	Phyllomyias_fasciatus	411521	Phyllomyias fasciatus
otu15	Zimmerius vilissimus	paltyr2	Zimmerius_vilissimus	937184	Zimmerius vilissimus
otu19	Inezia inornata	platyr1	Inezia_inornata	32467	Inezia inornata
otu20	Inezia caudata	pattyr3	Inezia_caudata	1008937	Inezia caudata
otu38	Serpophaga munda	whbtyr2	Serpophaga_munda	256512	Serpophaga munda
otu37	Serpophaga subcristata	whctyr1	Serpophaga_subcristata	605699	Serpophaga subcristata
otu36	Serpophaga nigricans	sootyr1	Serpophaga_nigricans	1071405	Serpophaga nigricans
otu41	Platyrinchus leucoryphus	ruwspa1	Platyrinchus_leucoryphus	179654	Platyrinchus leucoryphus
otu42	Platyrinchus platyrhynchos	whcspa1	Platyrinchus_platyrhynchos	753796	Platyrinchus platyrhynchos
otu40	Platyrinchus mystaceus	whtspa1	Platyrinchus_mystaceus	32470	Platyrinchus mystaceus
otu39	Neopipo cinnamomea	cinmat1	Neopipo_cinnamomea	636756	Neopipo cinnamomea
otu65	Corythopis torquatus	rinant2	Corythopis_torquata	775797	Corythopis torquatus
otu66	Pseudotriccus simplex	hfptyr1	Pseudotriccus_simplex	230699	Pseudotriccus simplex
otu64	no_match	no_match	Leptopogon_sp.	129407	Leptopogon (genus in domain Eukaryota)
otu63	Leptopogon amaurocephalus	secfly1	Leptopogon_amaurocephalus	129406	Leptopogon amaurocephalus
otu67	Mionectes oleagineus	ocbfly1	Mionectes_oleagineus	683047	Mionectes oleagineus
otu68	Mionectes rufiventris	gyhfly1	Mionectes_rufiventris	128721	Mionectes rufiventris
otu62	Tolmomyias flaviventris	yebfly1	Tolmomyias_flaviventris	937196	Tolmomyias flaviventris
otu61	Tolmomyias assimilis	yemfly1	Tolmomyias_assimilis	753798	Tolmomyias assimilis
otu60	Tolmomyias poliocephalus	gycfly1	Tolmomyias_poliocephalus	753802	Tolmomyias poliocephalus
otu59	Rhynchocyclus olivaceus	olifla1	Rhynchocyclus_olivaceus	274613	Rhynchocyclus olivaceus
otu58	Cnipodectes subbrunneus	brofly1	Cnipodectes_subbrunneus	703020	Cnipodectes subbrunneus
otu47	Hemitriccus margaritaceiventer	pvttyr1	Hemitriccus_margaritaceiventer	232050	Hemitriccus margaritaceiventer
otu46	Hemitriccus griseipectus	whbtot1	Hemitriccus_griseipectus	457470	Hemitriccus griseipectus
otu48	Myiornis ecaudatus	stptyr1	Myiornis_ecaudatus	703026	Myiornis ecaudatus
otu49	no_match	no_match	Todirostrum_latirostre	128720	Todirostrum latirostre
otu53	Poecilotriccus capitalis	bawtyr1	Poecilotriccus_capitalis	230701	Poecilotriccus capitalis
otu52	Poecilotriccus albifacies	wcttyr1	Poecilotriccus_albifacies	3599231	Poecilotriccus albifacies
otu51	Todirostrum maculatum	sptfly1	Todirostrum_maculatum	128712	Todirostrum maculatum
otu50	Todirostrum cinereum	cotfly1	Todirostrum_cinereum	610954	Todirostrum cinereum
otu54	Lophotriccus vitiosus	dbptyr1	Lophotriccus_vitiosus	753799	Lophotriccus vitiosus
otu57	Oncostoma cinereigulare	norben1	Oncostoma_cinereigulare	179646	Oncostoma cinereigulare
otu55	Hemitriccus minor	snttyr1	Hemitriccus_minor	128717	Hemitriccus minor
otu56	Lophotriccus pileatus	scptyr1	Lophotriccus_pileatus	703024	Lophotriccus pileatus
otu43	Phylloscartes ventralis	moctyr2	Phylloscartes_ventralis	1071419	Phylloscartes ventralis
otu44	Phylloscartes superciliaris	rubtyr1	Phylloscartes_superciliaris	988330	Phylloscartes superciliaris
otu45	Phylloscartes sylviolus	bartyr1	Phylloscartes_sylviolus	1071423	Phylloscartes sylviolus
otu69	Pachyramphus versicolor	barbec1	Pachyramphus_versicolor	931732	Pachyramphus versicolor
otu72	Dixiphia pipra anthracina	whcman3	Pipra_pipra	872123	Pipra pipra
otu71	Ceratopipra erythrocephala	gohman1	Pipra_erythrocephala	361712	Pipra erythrocephala
otu70	Neopelma chrysocephalum	sctman1	Neopelma_chrysocephalum	356287	Neopelma chrysocephalum
