otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu19	Platycercus icterotis	wesros1	Platycercus_icterotis	512911	Platycercus icterotis
otu16	Platycercus eximius	easros1	Platycercus_eximius	19460	Platycercus eximius
otu18	Platycercus venustus	norros1	Platycercus_venustus	209187	Platycercus venustus
otu17	Platycercus adscitus	pahros1	Platycercus_adscitus	771955	Platycercus adscitus
otu20	Platycercus elegans	criros2	Platycercus_elegans	224308	Platycercus elegans
otu2	Platycercus caledonicus	greros2	Platycercus_caledonicus	638633	Platycercus caledonicus
otu12	Barnardius zonarius	polpar1	Barnardius_zonarius	57350	Barnardius zonarius
otu13	Psephotus varius	mulpar1	Psephotus_varius	14155	Psephotus varius
