otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
otu343977	Struthio camelus	ostric2	Struthio_camelus	647692	Struthio camelus
otu344209	Cygnus columbianus bewickii	bewswa1	Cygnus_bewickii	857016	Cygnus columbianus bewickii
otu344176	Cygnus cygnus	whoswa	Cygnus_cygnus	817994	Cygnus cygnus
otu343874	Cygnus olor	mutswa	Cygnus_olor	140314	Cygnus olor
otu344117	Anser erythropus	lwfgoo	Anser_erythropus	691333	Anser erythropus
otu344225	Anser anser	gragoo	Anser_anser	190887	Anser anser
otu344194	Anser fabalis	taibeg1	Anser_fabalis	325140	Anser fabalis
otu344229	Anser brachyrhynchus	pifgoo	Anser_brachyrhynchus	970372	Anser brachyrhynchus
otu344101	Branta leucopsis	bargoo	Branta_leucopsis	799124	Branta leucopsis
otu343945	Branta canadensis	cangoo	Branta_canadensis	714461	Branta canadensis
otu344071	Branta bernicla	brant	Branta_bernicla	135287	Branta bernicla
otu343860	Oxyura jamaicensis	rudduc	Oxyura_jamaicensis	88378	Oxyura jamaicensis
otu343851	Oxyura leucocephala	whhduc1	Oxyura_leucocephala	579099	Oxyura leucocephala
otu344015	Tadorna ferruginea	rudshe	Tadorna_ferruginea	282323	Tadorna ferruginea
otu343847	Tadorna tadorna	comshe	Tadorna_tadorna	30847	Tadorna tadorna
otu344139	Alopochen aegyptiaca	egygoo	Alopochen_aegyptiacus	693339	Alopochen aegyptiacus
otu343846	Mareca strepera	gadwal	Anas_strepera	30856	Anas strepera
otu343988	Mareca penelope	eurwig	Mareca_penelope	765180	Anas penelope
otu343863	Spatula clypeata	norsho	Anas_clypeata	656794	Anas clypeata
otu343894	Spatula querquedula	gargan	Anas_querquedula	604176	Anas querquedula
otu344132	Anas crecca	gnwtea	Anas_crecca	656799	Anas crecca
otu343946	Anas platyrhynchos	mallar3	Anas_platyrhynchos	765167	Anas platyrhynchos
